"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.100","psrf"
"theta.p[14]",0.493009,0.6966995,0.856578,0.6839307444,0.0965804121349973,NA,0.000571730520486112,0.6,28536,-0.000849525500068567,0.99996745801623
"theta.p[15]",0.599133,0.8858215,1.11264,0.872753387666667,0.134784642527703,NA,0.000879202874013123,0.7,23502,0.00429769741325177,1.00010101517441
"theta.p[16]",0.395297,0.66588,0.882066,0.654633403616667,0.126723228867281,NA,0.000800679022997877,0.6,25049,0.0117497988029702,0.999964583736377
"theta.p[17]",1.25349,1.58936,1.85823,1.576423321,0.156879589428669,NA,0.00129662216588644,0.8,14639,0.0105063565178974,0.999995644072362
"theta.p[18]",1.01514,1.334055,1.58291,1.3199219137,0.149085466579752,NA,0.000909069203309703,0.6,26895,-0.00988459545145924,1.00006877100531
"theta.p[19]",0.750263,0.9941105,1.21047,0.986865020066667,0.119138593534016,NA,0.00090243053172952,0.8,17429,-0.00500713455687284,1.00010276478475
"theta.p[20]",0.387911,0.693616,0.949064,0.68164558369,0.145354703317794,NA,0.0010494000129623,0.7,19186,0.00103938493945716,0.999983077816283
"theta.p[21]",0.434082,0.686672,0.885711,0.67367449873,0.118852749036928,NA,0.000760918592794386,0.6,24397,-0.00121409079276009,1.00023093097542
"theta.p[22]",0.774841,1.114325,1.41489,1.10400524303333,0.164816372607801,NA,0.00112663127223154,0.7,21401,-0.00556455738049896,1.00005789280338
"theta.p[23]",0.754172,0.973984,1.15137,0.962493933533333,0.104693681180164,NA,0.000631555166557276,0.6,27480,-0.0100702384573225,0.999970551292579
"theta.p[24]",0.983221,1.353,1.66806,1.33788588796667,0.17910283268598,NA,0.00116502541249243,0.7,23634,0.00140343261277946,1.00031111536677
"theta.p[25]",1.00306,1.26627,1.47237,1.25207912596667,0.12475062546282,NA,0.000750210593102105,0.6,27652,0.00211310099082561,1.00006320180103
"theta.p[26]",1.10116,1.40081,1.64187,1.38603932426667,0.143328789499693,NA,0.000910738388658965,0.6,24767,-0.00875785511669222,1.00013758486568
"theta.p[27]",0.399604,0.6551315,0.883661,0.64233549828,0.127833243192101,NA,0.000768293740570236,0.6,27684,-0.000628922049323351,0.999988441495295
"theta.p[28]",1.04385,1.356335,1.63074,1.3429292723,0.153251282569223,NA,0.0010567026252791,0.7,21033,0.000504615515589039,1.00010289238576
"theta.p[29]",0.754356,1.016485,1.22105,1.00302420696667,0.123436034450324,NA,0.000743734947702278,0.6,27545,0.00584337283248751,1.00011432471693
"theta.p[30]",1.4025,1.70873,1.95034,1.6958009548,0.14344407645757,NA,0.000986817507873154,0.7,21130,0.00462289272716043,0.999996643587275
"alpha.p[1]",0.115207,0.2223995,0.310335,0.216967956893333,0.0499218498449633,NA,0.000692644384131785,1.4,5195,0.0606355347246295,1.00029979432006
"alpha.p[2]",0.223869,0.3036635,0.374794,0.300925952133333,0.0389869836792503,NA,0.000307194832258083,0.8,16107,0.00635964466030204,1.00030255591843
"alpha.p[3]",0.103809,0.2154425,0.302297,0.209724779953333,0.0506965941501955,NA,0.000732848177510873,1.4,4786,0.0719612661386684,1.00116622414608
"alpha.p[4]",0.088398,0.210098,0.30102,0.20303218076,0.0539779458294719,NA,0.000917921867358505,1.7,3458,0.135128878812961,1.00051551918307
"alpha.p[5]",0.187241,0.2813065,0.36486,0.27759979404,0.0463409095088064,NA,0.000462475906160902,1,10040,0.0250346922582058,1.00022023643621
"alpha.p[6]",0.230069,0.3256805,0.409611,0.32251021191,0.0462255348301496,NA,0.000380704867089221,0.8,14743,0.0144877803991768,1.00014676410782
"alpha.p[7]",0.274013,0.345799,0.414665,0.344537606366667,0.0359732581323976,NA,0.000233706707014187,0.6,23693,-0.00136936530262401,1.00006706195712
"alpha.p[8]",0.461252,0.5468555,0.625626,0.5461940162,0.0420550313717649,NA,0.000258114746919243,0.6,26547,0.00780683087046926,1.00006078636218
"alpha.p[9]",0.190081,0.2655165,0.331212,0.263193253326667,0.0366899250010414,NA,0.000318796415424854,0.9,13245,0.00306487100848163,1.00083870533443
"alpha.p[10]",0.497015,0.579168,0.661255,0.579295300733333,0.0417734505049686,NA,0.000248155447060559,0.6,28337,0.00222981262151035,1.00008144037958
"alpha.p[11]",0.356024,0.4326845,0.511526,0.431939421866667,0.0397744196448852,NA,0.000247701011833045,0.6,25784,-0.00225548872083132,0.999988569162703
"alpha.p[12]",0.306948,0.3782395,0.451895,0.377232114066667,0.0370946329854226,NA,0.000234095683341187,0.6,25109,0.00281633589318586,1.0000300485885
"alpha.p[13]",0.173709,0.242517,0.303178,0.240223209523333,0.0336091264262552,NA,0.000278708816159523,0.8,14542,-0.000925231780356938,1.0000603060146
"alpha.p[14]",0.379281,0.4499365,0.522592,0.449215491533333,0.0365894402026433,NA,0.000214475314499595,0.6,29104,-0.00467511484312213,0.999982252750684
"alpha.p[15]",0.229047,0.3171425,0.395881,0.314659310936667,0.0428476677004343,NA,0.000314145632640066,0.7,18603,0.000445936069385968,1.0003393889613
"alpha.p[16]",0.320025,0.401149,0.480888,0.400000820266667,0.0409738300708723,NA,0.000258366431624955,0.6,25150,0.00666033431688623,1.00006201147038
"alpha.p[17]",0.225662,0.3333945,0.428034,0.330550241146667,0.0521045607954988,NA,0.00045273271122346,0.9,13245,0.0015756900643376,1.00009705542837
"alpha.p[18]",0.34339,0.418098,0.489753,0.4171612731,0.0375504118713893,NA,0.000231784789308177,0.6,26246,-0.00267677423979453,0.999974356064708
"alpha.p[19]",0.250214,0.3488565,0.442769,0.346992338833333,0.049395534180597,NA,0.000384046183183275,0.8,16543,-0.00632156556479931,0.999981808921384
"alpha.p[20]",0.211046,0.3037225,0.38227,0.30108532511,0.0440009732768769,NA,0.00036273676521774,0.8,14714,-0.00040474658528621,1.00019751034643
"alpha.p[21]",0.336441,0.4267,0.510424,0.425693596033333,0.0446882197271495,NA,0.00027934110061534,0.6,25593,0.000509965060888844,1.00017439406157
"alpha.p[22]",0.233277,0.3157335,0.392099,0.313516519706667,0.0406084273789664,NA,0.000301067503015126,0.7,18193,-0.00744099559493241,1.0003789938952
"alpha.p[23]",0.414082,0.494098,0.576803,0.493714847866667,0.0414705376534221,NA,0.00024966217601785,0.6,27591,-0.00254959665019426,0.99996479342317
"alpha.p[24]",0.198617,0.2785205,0.344883,0.27590055564,0.0376755364584653,NA,0.000289969390416416,0.8,16882,-0.00586000256154569,1.00006981600677
"alpha.p[25]",0.300635,0.376608,0.448794,0.375479172266667,0.038130424983457,NA,0.000242319706379213,0.6,24761,0.0042251451394915,1.00005463616069
"alpha.p[26]",0.242917,0.3239525,0.397553,0.321912554383333,0.0396476178636507,NA,0.000271464416627406,0.7,21331,-0.00712532971791547,1.00002097178109
"alpha.p[27]",0.322424,0.397496,0.466248,0.396627351466667,0.036624072134794,NA,0.000227253388966712,0.6,25972,-0.00187210391598768,1.00010940599962
"alpha.p[28]",0.20065,0.2872185,0.362584,0.284456905176667,0.0416406040180538,NA,0.000357899867694852,0.9,13537,0.018398026654885,1.00053796306859
"alpha.p[29]",0.310924,0.388966,0.463304,0.387961944933333,0.0386899234664759,NA,0.000244197821707335,0.6,25102,0.000681184936704862,1.00016189612712
"alpha.p[30]",0.248568,0.3446825,0.431006,0.34245149238,0.0468628010766653,NA,0.000347462799250305,0.7,18190,0.00290192647730126,1.00001423372004
"bias[1]",0.538117,0.635109,0.728915,0.634448078933333,0.0489911920701928,NA,0.000367041479212736,0.7,17816,-0.00269753053241555,1.00032922492679
"bias[2]",0.471989,0.5464675,0.619077,0.546255443,0.0377335271214745,NA,0.000220000261854907,0.6,29418,-0.00225223737893718,0.999992444351336
"bias[3]",0.461737,0.5676365,0.676222,0.568071302933333,0.0548692233103324,NA,0.000464029119041039,0.8,13982,-0.00427508940313701,1.00013906622657
"bias[4]",0.525004,0.6188715,0.713144,0.618774028233333,0.0481156095265508,NA,0.000385550401943438,0.8,15574,0.00454871036284653,1.00003265246705
"bias[5]",0.51421,0.596993,0.682237,0.597127081866667,0.043046825437214,NA,0.000269999213121715,0.6,25419,-0.000668017013349651,0.999990793722275
"bias[6]",0.390903,0.4810225,0.572479,0.481501567966667,0.0464892507043074,NA,0.00029485902627726,0.6,24859,-0.00255169449172398,1.00015314718123
"bias[7]",0.440363,0.5085445,0.579862,0.5083767015,0.0356917353134287,NA,0.000207308230693531,0.6,29642,-0.00124240796983855,1.00001235777686
"bias[8]",0.478963,0.545609,0.614725,0.545380203533333,0.0345891424210752,NA,0.000202707042827142,0.6,29117,0.00170199534717677,1.00002625497187
"bias[9]",0.480345,0.5595675,0.636243,0.559151946066667,0.0397419255050983,NA,0.000241373819173665,0.6,27109,-0.00860688329932874,1.0000466892315
"bias[10]",0.428853,0.4956175,0.564579,0.495641348,0.0347873342948696,NA,0.000199060351452105,0.6,30540,0.000259128781225557,1.00006971167848
"bias[11]",0.401858,0.473716,0.548828,0.474307776166667,0.0376851356326247,NA,0.000225292640096643,0.6,27980,-0.00371833809046218,1.00006625824275
"bias[12]",0.486491,0.5572935,0.629605,0.557467662266667,0.0366431447095844,NA,0.000213154482752146,0.6,29553,0.00223349372006234,0.99999514609126
"bias[13]",0.337747,0.4171585,0.499912,0.418316464933333,0.0414106646524395,NA,0.000253051525646585,0.6,26780,0.00535782195739546,1.0001032245015
"bias[14]",0.520258,0.5931605,0.662405,0.592777346133333,0.0364533131924605,NA,0.000211521076693898,0.6,29701,-0.000951463776697843,1.00006096293616
"bias[15]",0.440426,0.534115,0.627002,0.5344981743,0.0475603843495071,NA,0.000304553838495929,0.6,24387,-0.00193962112475795,1.00003378559853
"bias[16]",0.381018,0.4670395,0.560812,0.467521177066667,0.0457053983443667,NA,0.000284662139766016,0.6,25780,0.000706755663776553,0.999977640683572
"bias[17]",0.427735,0.525018,0.628826,0.5260140338,0.0516840159741871,NA,0.000366753988161199,0.7,19859,-0.00668741355048017,0.999963271661229
"bias[18]",0.454884,0.527254,0.600153,0.527263009633333,0.0370107036106232,NA,0.000215052235606927,0.6,29619,0.00636078979266053,0.999992780175985
"bias[19]",0.42842,0.525949,0.631662,0.526608905333333,0.0520065887342738,NA,0.000386543229319526,0.7,18102,0.00750449482125169,1.00021535844285
"bias[20]",0.44947,0.5458885,0.646364,0.5464751605,0.0503586019841536,NA,0.000340143711016889,0.7,21919,0.00160023242326694,1.00008261005894
"bias[21]",0.386862,0.4776655,0.576781,0.478757983,0.0486640787707771,NA,0.000316944537692502,0.7,23575,0.00371310906497663,1.00000002023215
"bias[22]",0.416917,0.4901815,0.564445,0.490351306766667,0.0377432535730392,NA,0.000221703894390006,0.6,28982,0.00757951282395318,0.999967974564692
"bias[23]",0.400116,0.475073,0.556346,0.475496546333333,0.0400716289977037,NA,0.000241675424736776,0.6,27492,-0.0118872975563582,1.0000237901806
"bias[24]",0.422405,0.5020975,0.578111,0.501952869133333,0.0398043011785663,NA,0.000235701323497128,0.6,28519,-0.00166025588774291,1.00005060763094
"bias[25]",0.314385,0.389104,0.465437,0.3892637882,0.0387765620573765,NA,0.000228309010917924,0.6,28846,-0.00687483075427256,1.00016410459855
"bias[26]",0.391321,0.4759655,0.5603,0.4766458629,0.0432674174935442,NA,0.000259445779402382,0.6,27812,-0.00129497488562289,1.0000417157117
"bias[27]",0.326715,0.3992005,0.474423,0.3999052325,0.0380309546277876,NA,0.000216002648578585,0.6,31000,-0.00391656070145254,1.00004818238512
"bias[28]",0.400422,0.482309,0.569266,0.4827318407,0.0433378252332469,NA,0.000268372119503936,0.6,26077,-0.00649221893633007,1.00002065274639
"bias[29]",0.384824,0.45809,0.533922,0.4581177073,0.0380836177663165,NA,0.000221380922889274,0.6,29593,0.00236061403578538,0.999976280824443
"bias[30]",0.412913,0.5082665,0.604322,0.5089806839,0.0489364112631337,NA,0.000328023298843201,0.7,22256,0.015434914079286,0.999967788113263
"deviance",10008.6,10273.45,10505.3,10265.487348,127.523569131761,NA,1.62862490589679,1.3,6131,0.058423172734498,1.00057703752568
