"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.100","psrf"
"b2.mu",5.99681,6.390465,6.79348,6.39253774866667,0.203608775171379,NA,0.00472792171911215,2.3,1855,0.285330528470101,1.00144281612515
"ndt.mu",0.270189,0.3075545,0.344725,0.307500660566667,0.0188466870144012,NA,0.000122677898246117,0.7,23601,-0.000896877764237499,1.00000173556504
"alpha.mu",0.588085,0.6279495,0.668291,0.6278958315,0.0204016853832616,NA,0.000132397668315411,0.6,23745,-0.00109911866376641,1.00002377766527
"bias.mu",0.466723,0.506311,0.544448,0.506477690833333,0.0197310681583724,NA,0.000122171312892205,0.6,26083,0.00443517303474709,1.00042000683042
"thetaGaze.mu",0.296878,0.361105,0.425227,0.3612477838,0.0327394384873902,NA,0.000389424900098572,1.2,7068,0.0529227056639666,1.00041368768346
"thetaGaze[1]",0.276651,0.439925,0.603833,0.4397240377,0.0837139268066765,NA,0.000872540679882088,1,9205,-0.00154919062368825,1.0002973197289
"thetaGaze[2]",0.199045,0.3562485,0.499036,0.354145633903333,0.0767470274103045,NA,0.0011956509320461,1.6,4120,0.0762776412102852,1.00063426014902
"thetaGaze[3]",0.230062,0.373269,0.506964,0.372607751053333,0.0709283057860457,NA,0.00068348948573169,1,10769,0.000917283095575575,1.00039884557062
"thetaGaze[4]",0.285387,0.4438505,0.595202,0.442632611033333,0.0789707531180694,NA,0.000829844348232555,1.1,9056,0.010671999168469,1.00023001262955
"thetaGaze[5]",0.175361,0.3252525,0.464584,0.32470717872,0.0738453144528487,NA,0.00080183151796256,1.1,8482,0.0175443374067518,1.00015731674762
"thetaGaze[6]",0.225286,0.370168,0.506543,0.369007781083333,0.0715952758718317,NA,0.000951075288460761,1.3,5667,0.043853454076015,1.00011338141573
"thetaGaze[7]",0.145895,0.289533,0.43421,0.28876528929,0.0741568388337172,NA,0.00123999898922136,1.7,3577,0.0972715934339455,1.0009062706689
"thetaGaze[8]",0.305165,0.446711,0.571592,0.444570563883333,0.067825366246427,NA,0.000824304283856517,1.2,6770,0.0223213526496617,0.999996542644828
"thetaGaze[9]",0.130008,0.274395,0.423972,0.27428843989,0.07551412181341,NA,0.0010087010555547,1.3,5604,0.0322275758858235,1.00013968073336
"thetaGaze[10]",0.0566818,0.2086525,0.363499,0.211365031823333,0.0793089358358371,NA,0.00103826303900307,1.3,5835,0.0323116542400893,1.00020712843551
"thetaGaze[11]",0.140838,0.283651,0.42526,0.28423131924,0.072940507476377,NA,0.000915328350542226,1.3,6350,0.0307813597487676,1.00031890467608
"thetaGaze[12]",0.235618,0.3520805,0.463294,0.35075347723,0.0583623571963584,NA,0.000658993112250796,1.1,7843,0.00389572296657597,1.00001397409298
"thetaGaze[13]",0.211935,0.356526,0.497519,0.354772199856667,0.0730371015762384,NA,0.00116787141317501,1.6,3911,0.0898126856959317,1.00002050636204
"thetaGaze[14]",0.147386,0.3076765,0.455596,0.306072482346667,0.0789363423045753,NA,0.00112241728874416,1.4,4946,0.0549800699534071,1.00051018239046
"thetaGaze[15]",0.265553,0.390391,0.511455,0.3891368069,0.0626528210878778,NA,0.000636491575952581,1,9689,-0.000632107341093283,0.999977710971877
"thetaGaze[16]",0.278603,0.455109,0.622693,0.4554075914,0.0881048722767408,NA,0.000906069443078023,1,9455,0.00515175434404581,0.999999100161858
"thetaGaze[17]",0.304128,0.471154,0.633567,0.470126560933333,0.0843821509287112,NA,0.000941502813336322,1.1,8033,-0.00973667014706191,1.0000341051515
"thetaGaze[18]",0.261716,0.410646,0.552153,0.408625968646667,0.0743607628113875,NA,0.000921095836405055,1.2,6517,0.00336102558475742,1.00015575358908
"thetaGaze[19]",0.122895,0.301345,0.477889,0.303216313706667,0.0908963550743516,NA,0.00103522338516328,1.1,7709,-0.00265766807155171,1.00038173758039
"thetaGaze[20]",0.309918,0.413058,0.51513,0.4131898928,0.0523143882352002,NA,0.000483569906218836,0.9,11704,-0.00212615359409232,1.00015711294822
"thetaGaze[21]",0.235172,0.3985715,0.565738,0.397065250543333,0.0844413917935258,NA,0.000936728772374555,1.1,8126,-0.0106526843214384,1.00174084231718
"thetaGaze[22]",0.184012,0.329619,0.460025,0.327979348763333,0.0701406555959378,NA,0.000797992767903339,1.1,7726,0.010982214438109,1.00003452177317
"thetaGaze[23]",0.19742,0.3333115,0.461371,0.332306008936667,0.0675787546851498,NA,0.000740796807869393,1.1,8322,0.00952980941524623,1.0000441926027
"thetaGaze[24]",0.154729,0.308878,0.464185,0.307756035,0.0793122287750056,NA,0.00113889567853028,1.4,4850,0.0429882809903212,1.00066113717363
"thetaGaze[25]",0.137612,0.287833,0.42696,0.28654495337,0.0741551960119501,NA,0.00117243548762631,1.6,4000,0.098295051212834,1.00005922368304
"thetaGaze[26]",0.116685,0.2651455,0.406979,0.264806971136667,0.0743712679118797,NA,0.00107941645374508,1.5,4747,0.0600362049545022,1.00027549192935
