"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.100","psrf"
"b2.mu",14.3673,14.874,15.3723,14.87245018,0.260496840753912,NA,0.00780942918997369,3,1113,0.46382760232812,1.00067783678591
"ndt.mu",0.275245,0.3074365,0.339146,0.307485177133333,0.0162370528357186,NA,9.81883355792574e-05,0.6,27346,0.000195752799528003,1.00004582935833
"alpha.mu",0.238445,0.276564,0.315973,0.276416548566667,0.0196598932870343,NA,0.00015244067467396,0.8,16633,0.0200499646432781,1.00019703890971
"bias.mu",0.479457,0.51616,0.552042,0.516150709066667,0.0184526571951795,NA,0.000151940109795166,0.8,14749,0.016519725630816,1.00000325793145
"thetaGaze.mu",0.549658,0.59708,0.641533,0.5966232211,0.0232679114776574,NA,0.000137337001048395,0.6,28704,-3.18817180189154e-05,0.999959865720858
"thetaGaze[1]",0.592221,0.634331,0.675889,0.6341757199,0.021397540837066,NA,0.000172164679673672,0.8,15447,-0.00236265338171841,1.00020159049683
"thetaGaze[2]",0.5176,0.5699545,0.618361,0.569368472766667,0.0258919713601692,NA,0.000353277155878193,1.4,5372,0.0418765629154763,1.00019628288783
"thetaGaze[3]",0.586193,0.620588,0.654258,0.620530393466667,0.0174723625776993,NA,0.000129268746850074,0.7,18269,0.00254306534607369,1.00003311415693
"thetaGaze[4]",0.560919,0.6047665,0.649517,0.604515347333333,0.0224890610562246,NA,0.000217788990619344,1,10663,-0.00605603075796543,1.00018390774866
"thetaGaze[5]",0.555792,0.594557,0.633287,0.594487949566667,0.0198990695295558,NA,0.000167097586860655,0.8,14182,0.00466928988470273,1.00004129319633
"thetaGaze[6]",0.561227,0.599424,0.635838,0.599201146166667,0.0189729263314841,NA,0.000179358804003036,0.9,11190,0.000296896626947178,1.00025162838639
"thetaGaze[7]",0.538674,0.592591,0.642975,0.591793747666667,0.0266108781237049,NA,0.000436969039449611,1.6,3709,0.10716517202275,1.00024893480714
"thetaGaze[8]",0.569232,0.6077985,0.643866,0.6073495969,0.0191683939955948,NA,0.000196339404938241,1,9531,0.0173364770350266,1.0003271970538
"thetaGaze[9]",0.528193,0.5827015,0.634573,0.5819236852,0.0273442858977437,NA,0.000423079987295576,1.5,4177,0.0769151029011081,1.00013600221358
"thetaGaze[10]",0.516155,0.5812345,0.643654,0.580548426133333,0.0326065597849376,NA,0.000465258111448875,1.4,4912,0.0519731349989883,1.00004854777072
"thetaGaze[11]",0.562981,0.5978455,0.63048,0.597359805533333,0.0172508008734824,NA,0.000146544860698455,0.8,13857,0.0103734534770784,1.00008577943823
"thetaGaze[12]",0.584779,0.6159475,0.647208,0.615712982666667,0.0159145315309718,NA,0.000142346615985855,0.9,12500,-0.00516065236634094,1.00018973571258
"thetaGaze[13]",0.511401,0.5717685,0.628401,0.571363132133333,0.0295959796782172,NA,0.000555422734284821,1.9,2839,0.174749289388933,1.00149297919031
"thetaGaze[14]",0.551721,0.599231,0.644755,0.598841042033333,0.0238357188673259,NA,0.000306687871234001,1.3,6040,0.030253302634567,1.0001690127798
"thetaGaze[15]",0.583835,0.6172855,0.647934,0.617207413533333,0.0163382596290868,NA,0.000128192061780039,0.8,16244,0.012911607380005,0.999962805196244
"thetaGaze[16]",0.557775,0.6055605,0.651783,0.6055197411,0.0239858490223642,NA,0.000202567955020761,0.8,14021,-0.00896445506701392,1.0001856922351
"thetaGaze[17]",0.621894,0.659771,0.697349,0.6596069548,0.0192465085044693,NA,0.000167469746130857,0.9,13208,0.000612121081193485,1.00005217280985
"thetaGaze[18]",0.557341,0.6011615,0.642466,0.6008927844,0.0216376047112037,NA,0.000220461238910183,1,9633,0.0166337766258918,1.00069620766545
"thetaGaze[19]",0.565976,0.610534,0.657129,0.610697041,0.0233278354445972,NA,0.000230495040069116,1,10243,0.00811783129263088,1.00046914487392
"thetaGaze[20]",0.577788,0.611769,0.645454,0.611706085033333,0.0172561173011741,NA,0.000153378780228488,0.9,12658,0.00722144771447367,1.00013429819128
