"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.100","psrf"
"b2.mu",6.88608,7.219365,7.54738,7.21872604333333,0.169483065767284,NA,0.0033328358744909,2,2586,0.195449811994912,1.00231254612119
"ndt.mu",0.296473,0.345414,0.394296,0.345076203466667,0.0251102294422085,NA,0.000181795190607088,0.7,19078,0.0168936100918307,1.00015397920876
"alpha.mu",0.222427,0.272894,0.320276,0.27179743124,0.0251912564188529,NA,0.000206021023411533,0.8,14951,0.0132066493479285,1.00020020021512
"bias.mu",0.521303,0.5617665,0.60156,0.561777528333333,0.0203269161630178,NA,0.000151791239071348,0.7,17933,0.00545939144403065,1.00004081705209
"thetaGaze.mu",0.523492,0.5723625,0.623594,0.572246133266667,0.0254675618272661,NA,0.000159988525292788,0.6,25339,0.00872450449431621,1.00001425982748
"thetaGaze[1]",0.420263,0.5064685,0.598391,0.506618373766667,0.0454151685020971,NA,0.000319303073000422,0.7,20230,0.0112117912230035,1.00000504789905
"thetaGaze[2]",0.468681,0.5615765,0.652011,0.560746306066667,0.046799928594999,NA,0.000479692620839706,1,9518,0.00678716152220296,1.00124993718802
"thetaGaze[3]",0.53737,0.613066,0.685657,0.613100551233333,0.0379156736837402,NA,0.000246424872371727,0.6,23674,0.000227921635205297,1.00015192604558
"thetaGaze[4]",0.480973,0.558748,0.635424,0.5584448349,0.039496667313779,NA,0.000286000978120114,0.7,19072,0.00996076875331213,1.00013489467479
"thetaGaze[5]",0.560259,0.627878,0.693213,0.627579988466667,0.0337146628256626,NA,0.000223029955479552,0.7,22851,0.00622496676930061,1.00004990299209
"thetaGaze[6]",0.565866,0.635508,0.703668,0.634631119966667,0.035356448156412,NA,0.00026167066993816,0.7,18257,0.00514698864953368,1.00013074746959
"thetaGaze[7]",0.462796,0.5566865,0.642861,0.5551567332,0.0459572923338967,NA,0.000493818914493264,1.1,8661,0.0168179093590715,1.00067190616929
"thetaGaze[8]",0.565785,0.6467975,0.723838,0.6458432371,0.0405910352773981,NA,0.000298467524521236,0.7,18496,0.000695821211953846,0.999967308174532
"thetaGaze[9]",0.498065,0.571113,0.640833,0.5700452472,0.0365311190576146,NA,0.000289828947095361,0.8,15887,0.00657075920520391,1.00012143327719
"thetaGaze[10]",0.328447,0.46705,0.597578,0.464932719666667,0.0692352489844415,NA,0.000595842171486587,0.9,13502,0.0131650864150701,1.00002358267882
"thetaGaze[11]",0.508345,0.5790365,0.644342,0.577777360766667,0.0350111508608391,NA,0.000266792372133293,0.8,17221,0.0047920728848149,1.00010871849583
"thetaGaze[12]",0.557041,0.619587,0.683768,0.618825706033333,0.032437517831589,NA,0.000236208448552479,0.7,18858,0.00472331792731883,1.00022775543507
"thetaGaze[13]",0.497968,0.5829845,0.658664,0.581508326666667,0.0408328946553685,NA,0.000471501846195548,1.2,7500,0.018095339752706,1.00012987690432
"thetaGaze[14]",0.482952,0.563066,0.639639,0.5621461984,0.0401674411241392,NA,0.000356573988386443,0.9,12690,0.0012016885322629,1.00023900783662
"thetaGaze[15]",0.529183,0.5999055,0.667875,0.599552156166667,0.0355250772360024,NA,0.00024281662156142,0.7,21405,-0.00709586118982599,1.00006990163512
"thetaGaze[16]",0.470174,0.5701485,0.670571,0.569580204566667,0.0512254782397648,NA,0.000339348655713429,0.7,22787,-0.000839607793417023,1.00001416926144
"thetaGaze[17]",0.496297,0.576725,0.654703,0.5764440068,0.0404025844563453,NA,0.000286195592011699,0.7,19929,0.00346828914684215,0.999977962132237
"thetaGaze[18]",0.484935,0.5583805,0.633884,0.557480263733333,0.0381130289657829,NA,0.000301455644097663,0.8,15985,-7.62442259006323e-05,1.00017776420163
"thetaGaze[19]",0.51107,0.608661,0.701038,0.608547805533333,0.0481166136337665,NA,0.000352780006024898,0.7,18603,-0.01106558530245,1.0001507528567
"thetaGaze[20]",0.563812,0.6211955,0.679304,0.620923319533333,0.0293518842595102,NA,0.000223641090828523,0.8,17225,-0.00951311273604515,1.00017654168457
"thetaGaze[21]",0.437384,0.5430025,0.646784,0.541842485766667,0.0531773767320521,NA,0.000452523090139463,0.9,13809,-0.00399906224142285,1.00001452203504
"thetaGaze[22]",0.489642,0.5623695,0.634874,0.5620674459,0.0372984959865046,NA,0.000227310086734242,0.6,26924,0.00466961452566855,0.999990419279715
"thetaGaze[23]",0.493316,0.5609305,0.626488,0.5605049031,0.0339888306710737,NA,0.000225836296103436,0.7,22651,0.0114864754723671,1.00016942095923
