"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.100","psrf"
"b2.mu",6.58964,6.88206,7.18552,6.88360786933333,0.151877003564487,NA,0.00310470464425138,2,2393,0.222744523377354,1.00190491640407
"ndt.mu",0.291578,0.3256115,0.359569,0.325565055633333,0.0172708892694849,NA,0.000109797176448871,0.6,24743,0.00117212107132305,1.00009300281691
"alpha.mu",0.227125,0.267892,0.309678,0.267530119966667,0.0209120204945054,NA,0.000144476046198949,0.7,20951,-0.00481413728867072,1.00013948464894
"bias.mu",0.488637,0.525797,0.561046,0.5257633617,0.0183990031025518,NA,0.000121938457815927,0.7,22767,0.00927644039911248,1.00018726972284
"thetaGaze.mu",0.182915,0.2326775,0.286721,0.233526987766667,0.0263364896731935,NA,0.000285386982508354,1.1,8516,0.0461024488396279,1.00032735678822
"thetaGaze[1]",0.181192,0.2674065,0.350736,0.266929611246667,0.0432610384838639,NA,0.000281338148434361,0.7,23645,0.0119370342338184,1.0000138950146
"thetaGaze[2]",0.0477691,0.1515785,0.257535,0.152456124623333,0.0540082570614119,NA,0.000693284995334594,1.3,6069,0.033602452627439,1.00108566264804
"thetaGaze[3]",0.0711183,0.1552525,0.239159,0.155436920683333,0.0426954120178366,NA,0.000372244317343822,0.9,13155,0.0148988431014664,1.00005290192986
"thetaGaze[4]",0.119792,0.228354,0.323408,0.227568305343333,0.0517479872903083,NA,0.000522647905597875,1,9803,0.00796385147707945,1.00005808169112
"thetaGaze[5]",0.165313,0.2485005,0.3327,0.24766403084,0.042594757553311,NA,0.000398158451645463,0.9,11445,0.010681654938749,1.00006216292415
"thetaGaze[6]",0.058209,0.1553895,0.25313,0.155292110873333,0.0502697847160724,NA,0.000583931140699197,1.2,7411,0.0188425560055882,1.00067278282099
"thetaGaze[7]",0.0748618,0.1895165,0.303433,0.189092984116667,0.0584135036988584,NA,0.000898617132364144,1.5,4225,0.0688552284686453,1.00105869463618
"thetaGaze[8]",0.0517681,0.1620875,0.265634,0.16262683529,0.0549596268690028,NA,0.000705622674640882,1.3,6067,0.0291703288433519,1.00010206890763
"thetaGaze[9]",0.139834,0.250074,0.351953,0.248443639916667,0.0542411475712013,NA,0.000712871756028272,1.3,5789,0.0361486887384978,1.00110519723061
"thetaGaze[10]",0.0513905,0.174595,0.293649,0.175723655003333,0.0624847370493711,NA,0.000647474072419819,1,9313,0.00407113398690465,1.00021493935362
"thetaGaze[11]",0.102718,0.2059975,0.299727,0.204419134666667,0.0503885929038458,NA,0.000604509731455974,1.2,6948,0.0287085873339704,1.00014827474808
