"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.100","psrf"
"b2.mu",6.52525,6.86552,7.23373,6.86844688433333,0.180078612440136,NA,0.00322123583583729,1.8,3125,0.142148918102,1.000386674009
"ndt.mu",0.293963,0.3501165,0.406547,0.349439481986667,0.028826335707547,NA,0.000181604867156089,0.6,25196,0.00384243801928385,1.00010193087539
"alpha.mu",0.386948,0.4265035,0.467487,0.426585443766667,0.020424722090406,NA,0.00012161697315162,0.6,28205,0.0100992152532022,1.00009583698954
"bias.mu",0.479363,0.518785,0.558032,0.518741078866667,0.0201066467404443,NA,0.000132751180935547,0.7,22940,0.00135331529714891,1.0001878314229
"thetaGaze.mu",0.716094,0.7664375,0.814041,0.7657928869,0.0249459598614209,NA,0.000156465938269703,0.6,25419,-0.00907022684882827,0.999981499010332
"thetaGaze[1]",0.629429,0.749177,0.864128,0.749297585866667,0.0601448292122689,NA,0.000513261379206155,0.9,13732,0.0127024640641614,1.00036245788249
"thetaGaze[2]",0.622013,0.7201055,0.81931,0.719036450733333,0.0504801535094647,NA,0.000449243679982572,0.9,12626,0.00972616007663202,1.00002481742204
"thetaGaze[3]",0.708309,0.7928165,0.876285,0.7927778804,0.0427329299346541,NA,0.000307041679233268,0.7,19370,-0.0100358528514493,1.0003438145691
"thetaGaze[4]",0.738968,0.83588,0.935144,0.8350268177,0.0503521944035654,NA,0.000341142753226883,0.7,21785,0.0169306222970049,0.999964880274998
"thetaGaze[5]",0.687457,0.7807105,0.868748,0.7800728467,0.0462197860513131,NA,0.000340535694343773,0.7,18422,-0.00371606881592571,1.00006881285919
"thetaGaze[6]",0.585032,0.6814265,0.774418,0.680577720533333,0.0482389266074447,NA,0.000404525224355938,0.8,14220,-0.0134147865916102,1.00019363737884
"thetaGaze[7]",0.615665,0.703592,0.785552,0.702293353333333,0.0432169581550487,NA,0.000343966274573085,0.8,15786,0.00572228370754376,1.00004182142578
"thetaGaze[8]",0.725428,0.8174235,0.908343,0.816568663033333,0.046943406787204,NA,0.000365020257077042,0.8,16539,-0.00350957466006461,0.999971681312373
"thetaGaze[9]",0.652467,0.736874,0.819022,0.7360162914,0.0425364859941977,NA,0.000292399967132532,0.7,21163,-0.00455615870326035,1.00008759851008
"thetaGaze[10]",0.665402,0.786019,0.899996,0.7848396429,0.0602431203252559,NA,0.000415596957765715,0.7,21012,0.00812689769898188,1.00029648065067
"thetaGaze[11]",0.748654,0.836704,0.92412,0.836049115266667,0.0448747908481236,NA,0.00034048733079365,0.8,17370,-0.0108304016997256,0.999965963976263
"thetaGaze[12]",0.80364,0.882997,0.958793,0.881748442833333,0.0399919203767558,NA,0.0002905211809721,0.7,18949,-0.00440363841136818,1.00003160770809
"thetaGaze[13]",0.694391,0.7670435,0.839312,0.7659791582,0.0370246606539532,NA,0.0002776814996223,0.7,17778,-0.00394264260800844,1.00001287734375
"thetaGaze[14]",0.665563,0.7524475,0.835839,0.751421849433333,0.0432393536040912,NA,0.000293306814821387,0.7,21733,0.00556953771527847,1.00006045957233
"thetaGaze[15]",0.757314,0.8494735,0.936206,0.848123386866667,0.0458850135573483,NA,0.000367929496927892,0.8,15553,-0.00172196064294945,1.00017583690482
"thetaGaze[16]",0.638847,0.7600295,0.880938,0.759335766433333,0.0615918790115684,NA,0.000495640115974282,0.8,15442,-0.00545840006234057,0.999998655426216
"thetaGaze[17]",0.709665,0.808941,0.907352,0.8083074117,0.0504915744161119,NA,0.000428455417621622,0.8,13888,0.0077723457900538,1.00018296763232
"thetaGaze[18]",0.678363,0.7757045,0.866788,0.774269225733333,0.0478756885304666,NA,0.000364963639486236,0.8,17208,-0.00268744837802925,1.0000804967594
"thetaGaze[19]",0.721404,0.8422025,0.95649,0.840002582133333,0.0609063568108326,NA,0.000546864958994093,0.9,12404,-0.00920728786488986,0.999996110257728
"thetaGaze[20]",0.68483,0.7705125,0.854466,0.770760304233333,0.0433249899045022,NA,0.000395943054700593,0.9,11973,-0.00233757346566286,1.00004258339045
"thetaGaze[21]",0.688551,0.792742,0.89044,0.791579137533333,0.0515459446066633,NA,0.000461647217551611,0.9,12467,0.0109737192903585,1.0002996105556
"thetaGaze[22]",0.743197,0.832022,0.920189,0.8316434966,0.044974327778692,NA,0.000285218604338923,0.6,24864,-0.00286251930060089,1.0001410992611
"thetaGaze[23]",0.721867,0.8182415,0.909694,0.817452099166667,0.0477268289481459,NA,0.000415805999035594,0.9,13175,-0.00440487258423056,1.00000816118141
"thetaGaze[24]",0.673474,0.765127,0.853601,0.764175956533333,0.0457817184206698,NA,0.000285167674384283,0.6,25774,0.00442912721941047,1.00001272831926
"thetaGaze[25]",0.688187,0.762635,0.836041,0.762089566633333,0.0376796415880313,NA,0.000274741175675374,0.7,18809,0.00514910377242102,1.00008055330994
"thetaGaze[26]",0.697175,0.7951235,0.885686,0.794623852366667,0.0482334035813564,NA,0.00037172862767006,0.8,16836,0.00873583033054118,0.999967164529953
"thetaGaze[27]",0.631451,0.7331925,0.833588,0.731731455066667,0.0517759650271835,NA,0.000360404561828777,0.7,20638,0.0082015932212414,1.00012832939086
"thetaGaze[28]",0.700885,0.7872565,0.875063,0.786548634566667,0.0445263040554927,NA,0.000331734428410504,0.7,18016,0.000775590242709198,0.999970487357907
"thetaGaze[29]",0.729039,0.818898,0.906515,0.818085148066667,0.0450997318529543,NA,0.000284708243545577,0.6,25093,0.0075929054089432,1.00030669002144
"thetaGaze[30]",0.750948,0.8444905,0.938952,0.843195924166667,0.0481188677999655,NA,0.000422736641794882,0.9,12957,-0.0116546329717013,1.00043414084673
"b2.p[1]",6.18305,6.809325,7.41701,6.80604165033333,0.310557797672869,NA,0.00406175562037146,1.3,5846,0.0510650512981894,1.00026979565005
"b2.p[2]",6.1988,6.862765,7.50573,6.86495780366667,0.330654141574754,NA,0.00334909640731036,1,9747,0.0325932350839658,1.00009033651917
"b2.p[3]",6.23645,6.86564,7.47164,6.86998162533333,0.312684847194552,NA,0.0036074949002763,1.2,7513,0.0391208245838753,1.00014861322679
"b2.p[4]",6.12159,6.779565,7.37932,6.77365404033333,0.317413549345859,NA,0.00339911485875756,1.1,8720,0.0413640174203439,1.00017040339655
"b2.p[5]",6.27046,6.89517,7.53691,6.90122318366667,0.321890330879486,NA,0.00356533424333743,1.1,8151,0.0344009418426533,1.00002760215595
"b2.p[6]",6.30204,6.916475,7.61065,6.92513077433333,0.327097750462491,NA,0.003658103567169,1.1,7995,0.0383273864163617,1.00007604680635
"b2.p[7]",6.18688,6.870425,7.59166,6.87563023833333,0.354713178261518,NA,0.00365451582415553,1,9421,0.0369740419086388,1.00011945118773
"b2.p[8]",6.21072,6.837095,7.50642,6.83754487733333,0.324995822833987,NA,0.00327580452219059,1,9843,0.0315980197816153,1.00009425170393
"b2.p[9]",6.27526,6.914455,7.65198,6.92843780633333,0.348892840986619,NA,0.00355908317276585,1,9610,0.0304184517093113,1.00005461546636
"b2.p[10]",6.14543,6.85855,7.55899,6.861221918,0.353494294513216,NA,0.00361025525285659,1,9587,0.0335543426026815,1.00025576641119
"b2.p[11]",6.39377,7.006045,7.73057,7.028882996,0.337299914836716,NA,0.00362588259928013,1.1,8654,0.0422992855881795,1.00018650132844
"b2.p[12]",6.12951,6.76217,7.40497,6.75375851933333,0.322715254482044,NA,0.00334343445411675,1,9317,0.0332566372028521,1.00011659185364
"b2.p[13]",6.19031,6.8606,7.57938,6.86259719333333,0.350349910741249,NA,0.00376524655662405,1.1,8658,0.0348707886149269,1.000112866241
"b2.p[14]",6.13584,6.78179,7.39208,6.77014004966667,0.320055491456947,NA,0.00329079306502897,1,9459,0.0336930062448451,1.0000210066212
"b2.p[15]",6.17673,6.80273,7.43781,6.801289942,0.316056928774618,NA,0.00357626599962711,1.1,7810,0.0444892731909764,1.00049357357756
"b2.p[16]",6.31041,6.907705,7.54589,6.914947034,0.312682385145591,NA,0.00348667007211856,1.1,8042,0.0318947885104308,1.00036581047344
"b2.p[17]",6.20101,6.827795,7.46143,6.824645521,0.318781157088724,NA,0.00402381671739241,1.3,6276,0.0552467507693719,1.00060055909638
"b2.p[18]",6.28515,6.913365,7.57385,6.92186490566667,0.325742952273133,NA,0.00334939020976462,1,9458,0.036984562313426,0.999981759966079
"b2.p[19]",6.20243,6.82508,7.44491,6.822616682,0.315236921204302,NA,0.00430340575039767,1.4,5366,0.0629783387816467,1.00045134352635
"b2.p[20]",6.13967,6.793055,7.41452,6.78804444566667,0.319533978241868,NA,0.00437643644922743,1.4,5331,0.0452934200993089,1.00009097599608
