"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.100","psrf"
"b2.mu",6.03308,6.425165,6.83664,6.429044849,0.203880107186799,NA,0.00394071578149113,1.9,2677,0.191848220467512,1.00049526927501
"ndt.mu",0.274954,0.3190525,0.359674,0.318657915266667,0.0216387388358556,NA,0.000136798381585571,0.6,25021,-0.00843360198775658,1.00008105045827
"alpha.mu",0.586927,0.6274875,0.668128,0.627465281866667,0.0207695907380044,NA,0.000141253100483614,0.7,21620,0.00643120756812934,1.0000101927082
"bias.mu",0.471387,0.511064,0.549023,0.5109999492,0.0198207253185134,NA,0.000129513869111664,0.7,23421,0.00738400316918011,1.00024966435396
"thetaGaze.mu",0.480391,0.5444585,0.605024,0.5441582496,0.0318245188601617,NA,0.000286224757543013,0.9,12363,0.0219458808800577,1.00000000364983
"thetaGaze[1]",0.389579,0.575289,0.755383,0.573616971766667,0.0934163623373956,NA,0.00110340399052438,1.2,7168,0.0206426148513005,0.99999949863749
"thetaGaze[2]",0.410955,0.5440755,0.666851,0.541781968233333,0.0653357958629137,NA,0.00080252344770763,1.2,6628,0.0253732934732874,0.999999336061777
"thetaGaze[3]",0.509009,0.6659095,0.812469,0.6646786229,0.0773592795876184,NA,0.000769967952751482,1,10094,0.000446958373586196,0.999997385431918
"thetaGaze[4]",0.4383,0.611988,0.780604,0.609692614466667,0.0875572344668576,NA,0.000900472629632568,1,9455,0.00613845133316934,1.00026057219955
"thetaGaze[5]",0.44068,0.5862485,0.730086,0.585158657733333,0.0738402938962557,NA,0.000720484310813401,1,10504,0.0129917985168825,1.00060102778744
"thetaGaze[6]",0.335867,0.4850055,0.62474,0.48264342539,0.0737107255193892,NA,0.000920390536780129,1.2,6414,0.0284035150053086,1.00021446708219
"thetaGaze[7]",0.34977,0.49071,0.624973,0.488816071866667,0.0706955822834637,NA,0.000938362814723805,1.3,5676,0.0372475817618574,1.00062383361355
"thetaGaze[8]",0.467423,0.5986255,0.730776,0.596314171966667,0.0674066927568552,NA,0.000847381779465236,1.3,6328,0.0277704805219258,1.000118637269
"thetaGaze[9]",0.359901,0.481832,0.600889,0.4804439147,0.0613769272860858,NA,0.000630786820443042,1,9468,0.015412425505977,1.00002222367249
"thetaGaze[10]",0.372983,0.5432365,0.697837,0.541369116733333,0.0835138380743597,NA,0.000774249316335652,0.9,11635,0.00760750430017671,1.00035676765001
"thetaGaze[11]",0.421524,0.57933,0.733618,0.5775430923,0.0800510256275736,NA,0.000888943088968439,1.1,8109,-0.00204290288772251,1.00014531903983
"thetaGaze[12]",0.457332,0.56614,0.67022,0.564929059,0.0544334702907943,NA,0.000514076061391859,0.9,11212,-0.00408754305324368,1.00020443270928
"thetaGaze[13]",0.373932,0.504897,0.627951,0.5029362348,0.0653180117220478,NA,0.000839138466105351,1.3,6059,0.0367299033736549,1.00014794176047
"thetaGaze[14]",0.330109,0.467779,0.597094,0.4659052744,0.0682508199586809,NA,0.000835534423910561,1.2,6672,0.00247792386198412,1.00002161118839
"thetaGaze[15]",0.368927,0.5013825,0.623769,0.500397378933333,0.0653064084350602,NA,0.000668995360433453,1,9529,0.00879706509286448,1.00113710837917
"thetaGaze[16]",0.248934,0.426122,0.598394,0.425964119756667,0.0891013164178664,NA,0.000823481581200259,0.9,11707,-0.000309689078870743,1.00028638234822
"thetaGaze[17]",0.456726,0.61891,0.776159,0.617408301633333,0.0813630842844058,NA,0.000902162357033301,1.1,8134,0.00541179515114261,1.00100795615734
"thetaGaze[18]",0.317722,0.4771815,0.627694,0.475178964933333,0.0790914236081063,NA,0.000805994677263857,1,9629,0.000469555204628144,1.00001882064025
"thetaGaze[19]",0.551381,0.7038955,0.856632,0.703189777666667,0.0783355675870159,NA,0.000924736755070708,1.2,7176,-0.00290091080675006,1.00012789205512
"thetaGaze[20]",0.426818,0.5396335,0.655005,0.539456455833333,0.0581184049661721,NA,0.000637563884919591,1.1,8310,0.0199385378569311,1.00001918582953
"thetaGaze[21]",0.484978,0.6266165,0.755347,0.624778298166667,0.0692677301639746,NA,0.000749729781746841,1.1,8536,0.0183548082708521,1.00020700991392
"thetaGaze[22]",0.460332,0.583311,0.701044,0.582948534266667,0.0612445605876305,NA,0.000491613109791864,0.8,15520,0.000635716567768485,1.00011575266975
"thetaGaze[23]",0.525076,0.6613225,0.790595,0.6599419189,0.0676225408569587,NA,0.000728417181750901,1.1,8618,0.00190293342191403,1.00043475375729
"thetaGaze[24]",0.323107,0.4703715,0.601094,0.468962774266667,0.0710536148202469,NA,0.0008392464228797,1.2,7168,0.0266984843554688,1.00049049570122
"thetaGaze[25]",0.461974,0.5881725,0.711393,0.586698121866667,0.0635046203656984,NA,0.000759817054171865,1.2,6985,0.0071830912928746,1.00021491587282
"thetaGaze[26]",0.376661,0.525207,0.668076,0.522945116833333,0.0744102974485243,NA,0.000966928939487957,1.3,5922,0.0339927442276458,1.00020352365352
"thetaGaze[27]",0.327152,0.4917885,0.661418,0.490042336866667,0.08530235340636,NA,0.000960757224475535,1.1,7883,0.0245293001595748,1.0000162610592
"thetaGaze[28]",0.376553,0.5060875,0.630437,0.50467819,0.0647835179149837,NA,0.000636043827682238,1,10374,0.00763357526867673,1.00032064261606
"thetaGaze[29]",0.286074,0.433767,0.571326,0.432000920533333,0.0727936394072071,NA,0.000901975213156149,1.2,6513,0.00600466412132908,1.00003578189187
"thetaGaze[30]",0.47748,0.6129705,0.743465,0.611571824233333,0.0685144640705822,NA,0.000674959750003289,1,10304,0.00930946243009303,1.0002254568999
"b2.p[1]",5.65431,6.367065,7.07643,6.36421055933333,0.35734035978566,NA,0.00495815950024836,1.4,5194,0.0604801641024392,1.00059761803147
"b2.p[2]",5.53614,6.359955,7.13687,6.35131792866667,0.400291470296778,NA,0.00445226756388562,1.1,8083,0.0476932263850681,1.00021998099469
"b2.p[3]",5.54641,6.31428,7.01344,6.30018974533333,0.364774486410622,NA,0.00438790782967328,1.2,6911,0.038709561952789,1.00046869822527
"b2.p[4]",5.68565,6.44112,7.19014,6.445035585,0.378745541104519,NA,0.00434669850032262,1.1,7592,0.0469399847714301,1.00021196194061
"b2.p[5]",5.46494,6.25601,6.95252,6.23270006466667,0.376322399574899,NA,0.00447297260305878,1.2,7078,0.0434453142788379,1.00073307676183
"b2.p[6]",5.66705,6.41832,7.17867,6.42250909333333,0.381421616442428,NA,0.00445828574568911,1.2,7319,0.0481282529607808,1.00015443598296
"b2.p[7]",5.61785,6.4253,7.27385,6.43422408666667,0.413417175895628,NA,0.00482458829888753,1.2,7343,0.0636751842235479,1.00037405926284
"b2.p[8]",5.81968,6.59359,7.48818,6.63247060266667,0.426500521962453,NA,0.0052863652322837,1.2,6509,0.0583935334334116,1.00032649886054
