"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.100","psrf"
"b2.mu",6.541,6.905555,7.27876,6.90676861633333,0.188101519255393,NA,0.00388161862918394,2.1,2348,0.234521127284572,1.00126438911627
"ndt.mu",0.289094,0.333934,0.376336,0.3336980901,0.0221588743252681,NA,0.000143295393892551,0.6,23913,0.000211434191746798,1.00020859300861
"alpha.mu",0.397845,0.4375345,0.478281,0.437599257666667,0.0204419766246145,NA,0.000130709579590194,0.6,24459,-0.00236997063743121,1.00016775269285
"bias.mu",0.486095,0.524325,0.563369,0.524260837166667,0.0195287989001458,NA,0.000141197872455995,0.7,19129,0.013968975370101,0.999983065427239
"thetaGaze.mu",0.309375,0.3663675,0.424728,0.3669818995,0.0294167697719684,NA,0.000274483695393287,0.9,11486,0.030247511918622,1.00022830544814
"thetaGaze[1]",0.208653,0.3153345,0.418861,0.315622024233333,0.0538433692031453,NA,0.000389461936394775,0.7,19113,-0.00782365427452405,1.00021002514108
"thetaGaze[2]",0.160699,0.2929825,0.424369,0.291800620396667,0.0673484876379508,NA,0.000972934053312464,1.4,4792,0.0378786907051102,1.00094052161956
"thetaGaze[3]",0.329458,0.4438615,0.55797,0.443587580666667,0.0584983386393438,NA,0.000452916722732436,0.8,16682,-0.00895679934518305,1.00002823042549
"thetaGaze[4]",0.247609,0.3558855,0.462418,0.355201702733333,0.0549320472632675,NA,0.000509385068046398,0.9,11629,-0.00132385333964827,1.00038399831779
"thetaGaze[5]",0.233223,0.334762,0.430986,0.333813406466667,0.050690970637451,NA,0.000477856006984875,0.9,11253,0.0202938837621823,1.00005370598425
"thetaGaze[6]",0.275332,0.3984725,0.519409,0.39647721332,0.0624411772841185,NA,0.000766915091943632,1.2,6629,0.019797891402699,1.00007522613389
"thetaGaze[7]",0.146771,0.275491,0.407712,0.27442766637,0.0662574125009314,NA,0.000993951312456005,1.5,4444,0.0678906796268774,1.00100359568986
"thetaGaze[8]",0.25339,0.362811,0.467891,0.36136442319,0.0548896295683159,NA,0.000656962807959723,1.2,6981,0.0387037939152768,1.000214047446
"thetaGaze[9]",0.230743,0.350714,0.468224,0.3491016368,0.0606763205364774,NA,0.000736205568407764,1.2,6793,0.0373426782744448,0.999992918538858
"thetaGaze[10]",0.0842767,0.237552,0.395451,0.238786579243333,0.0799445119538186,NA,0.000829143481197203,1,9296,0.0127482325618257,1.00039090431963
"thetaGaze[11]",0.254256,0.3704075,0.482055,0.369094401133333,0.0586005751627377,NA,0.000614559986939203,1,9092,0.00619662237726443,1.000439240355
"thetaGaze[12]",0.29636,0.408063,0.507742,0.405894664133333,0.054441659113796,NA,0.00075210890441564,1.4,5240,0.0396007716938082,1.00040081962905
"thetaGaze[13]",0.205436,0.334402,0.455684,0.333039803613333,0.0636990368940061,NA,0.00104170013203269,1.6,3739,0.0836572265409364,1.0002809543266
"thetaGaze[14]",0.137815,0.269183,0.387776,0.26829136085,0.0634945772946224,NA,0.000893219063575392,1.4,5053,0.0369560503921928,1.00028736014092
"thetaGaze[15]",0.230974,0.35274,0.469559,0.352361626633333,0.0610147654683952,NA,0.000591173337876864,1,10652,0.000164943745893782,1.00027369064106
"thetaGaze[16]",0.227228,0.3662445,0.495635,0.365640837266667,0.0684267582956731,NA,0.000554859426692258,0.8,15208,0.0104423802992441,1.00003081586972
"thetaGaze[17]",0.302288,0.4244945,0.547627,0.423218984133333,0.062591643599499,NA,0.000597043062435535,1,10991,-0.000602086954871729,1.00008964876874
"thetaGaze[18]",0.192431,0.3136045,0.43027,0.312809970456667,0.0610898685781734,NA,0.000669635402761462,1.1,8323,0.0177240950189949,1.00091040360681
"thetaGaze[19]",0.179123,0.3011975,0.42053,0.30175652003,0.0616556208454752,NA,0.000529101679669558,0.9,13579,-0.00203959715304417,1.00004613354475
"thetaGaze[20]",0.406788,0.492473,0.575519,0.492735797366667,0.0430739987111359,NA,0.000395628590623704,0.9,11854,-0.000486996355542509,1.00018943271664
