"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.100","psrf"
"b2.mu",14.1578,14.85025,15.5126,14.8484742633333,0.348709312934792,NA,0.0146713857784001,4.2,565,0.673227552510125,1.00406072884818
"ndt.mu",0.274325,0.3066385,0.338035,0.306531236866667,0.0161425437234436,NA,0.000106108240317706,0.7,23144,0.00168931456875061,1.0000183988982
"alpha.mu",0.600012,0.643078,0.689406,0.643289331233333,0.02269416890834,NA,0.000198077683255363,0.9,13127,0.03979166029865,1.00013327686355
"bias.mu",0.478753,0.516323,0.5542,0.516273233533333,0.0191720613004013,NA,0.000130409963480332,0.7,21613,0.0147718076265388,1.00017097960551
"thetaGaze.mu",0.344853,0.39622,0.448506,0.3966773781,0.0265252250971213,NA,0.000360592251916089,1.4,5411,0.0882580984252556,1.00011057165131
"thetaGaze[1]",0.254244,0.346134,0.435408,0.346082686733333,0.0461444015210606,NA,0.000645843284374772,1.4,5105,0.0413665075128529,1.00002638119896
"thetaGaze[2]",0.331633,0.4216195,0.510064,0.420189711933333,0.0457247777492411,NA,0.00107625290686389,2.4,1805,0.296715988488033,1.00163490553421
"thetaGaze[3]",0.367345,0.4413215,0.517052,0.4409139589,0.0379801471116823,NA,0.000497882267998193,1.3,5819,0.0219281884088418,1.00037351656153
"thetaGaze[4]",0.271962,0.3614975,0.446182,0.3603116962,0.0443952886676011,NA,0.000908591107713855,2,2387,0.203507151878305,1.00031791379583
"thetaGaze[5]",0.326945,0.405028,0.485823,0.404795152233333,0.0406087742237322,NA,0.000644817731504299,1.6,3966,0.0735963909870297,1.00045282671281
"thetaGaze[6]",0.320731,0.4021895,0.480193,0.400960107233333,0.0405231078059676,NA,0.000815478673480981,2,2469,0.211032120559945,1.00135307592541
"thetaGaze[7]",0.33304,0.4257255,0.51727,0.4250306965,0.046983678546693,NA,0.00121837258854858,2.6,1487,0.365344031930264,1.00053017604943
"thetaGaze[8]",0.290591,0.383183,0.470115,0.3818718879,0.0458231321042796,NA,0.00109290274260241,2.4,1758,0.321307792460165,1.00169901333272
"thetaGaze[9]",0.32608,0.4196,0.505074,0.418342590433333,0.0454748625056153,NA,0.00118570668318551,2.6,1471,0.377894146410941,1.00235691757127
"thetaGaze[10]",0.170137,0.297804,0.418286,0.296683190423333,0.0639160259083318,NA,0.00179148862783677,2.8,1273,0.430276787815839,1.00181915537789
"thetaGaze[11]",0.295136,0.379096,0.45534,0.377630764433333,0.0410262189811955,NA,0.000822064951295436,2,2491,0.200479438296284,1.00136993218408
"thetaGaze[12]",0.315554,0.388266,0.461184,0.387631637666667,0.0372940598207245,NA,0.000750192021060622,2,2471,0.203154038972426,1.00126676853408
"thetaGaze[13]",0.229484,0.341416,0.45601,0.340200031566667,0.0574576349814664,NA,0.00193258857525717,3.4,884,0.55912726969598,1.00204319288362
"thetaGaze[14]",0.285106,0.379263,0.473893,0.378561978933333,0.0483398147696509,NA,0.00113204269117502,2.3,1823,0.286387841558247,1.00134740250123
"thetaGaze[15]",0.323563,0.398459,0.466611,0.397698952033333,0.0363650643854418,NA,0.000587984070294582,1.6,3825,0.0857850251388345,1.00114612109521
"thetaGaze[16]",0.402272,0.49655,0.593623,0.4957445341,0.0489141034571633,NA,0.000690115672849235,1.4,5024,0.0355686285788987,1.00018676032759
"thetaGaze[17]",0.334623,0.4098425,0.483302,0.4094912635,0.0383407514052495,NA,0.000599365653307093,1.6,4092,0.0807019050571737,1.00026303256891
"thetaGaze[18]",0.280879,0.373823,0.463899,0.373130698266667,0.0465251679292443,NA,0.00104793735350471,2.3,1971,0.268214840528111,1.00056238447425
"thetaGaze[19]",0.332844,0.4048555,0.477463,0.4047019771,0.0369015272543531,NA,0.000535455511738115,1.5,4749,0.0268735796104989,1.00011813845332
"thetaGaze[20]",0.342196,0.407069,0.47178,0.4069760515,0.0331585480060277,NA,0.000514949423825184,1.6,4146,0.0715017455186559,1.00025161671193
"thetaGaze[21]",0.312794,0.4002905,0.478487,0.399423913766667,0.0421258620296557,NA,0.000720049078653829,1.7,3423,0.102853042025793,1.00163720201035
"thetaGaze[22]",0.315217,0.405038,0.491401,0.404271685033333,0.0451785444441544,NA,0.000869432409080162,1.9,2700,0.179291581298101,1.00290660379017
"thetaGaze[23]",0.310523,0.389672,0.46954,0.388852416866667,0.0405560075817659,NA,0.000665292910612081,1.6,3716,0.0980971401466335,1.00123573644447
"thetaGaze[24]",0.255488,0.3536785,0.454263,0.352720910266667,0.0508296419013539,NA,0.00144785266736566,2.8,1232,0.436944326893264,1.00653131744954
"thetaGaze[25]",0.233789,0.3329955,0.425175,0.330959125066667,0.0491911181426244,NA,0.00136884017330173,2.8,1291,0.423256094316292,1.00245031487764
"thetaGaze[26]",0.257979,0.3571625,0.456428,0.3561137844,0.050811605474959,NA,0.00139612442272098,2.7,1325,0.423333014594812,1.00372868834672
"thetaGaze[27]",0.325273,0.4272925,0.526338,0.426235348133333,0.0517864088379716,NA,0.00133473005703172,2.6,1505,0.366484844581066,1.00110440166843
"thetaGaze[28]",0.294621,0.391338,0.483675,0.390218025266667,0.0481975756165329,NA,0.00104919406410347,2.2,2110,0.25888922593606,1.00131046308267
"thetaGaze[29]",0.295269,0.379844,0.459545,0.3788499341,0.0420320169797335,NA,0.000999523435372034,2.4,1768,0.316703333238835,1.00027451890519
"thetaGaze[30]",0.300559,0.370072,0.436809,0.3696105461,0.0346666512395561,NA,0.000470361746630703,1.4,5432,0.0530804204897587,1.00045599961673
"b2.p[1]",13.8489,14.8029,15.7847,14.7991034466667,0.490087257889312,NA,0.0145829158026762,3,1129,0.363029213581779,1.00138638138584
"b2.p[2]",13.8661,14.88,15.8758,14.89179263,0.512231820222646,NA,0.0150564813942439,2.9,1157,0.326882615012399,1.00163701415366
"b2.p[3]",13.7664,14.76855,15.688,14.75532483,0.488311405207189,NA,0.0136820916093172,2.8,1274,0.310940104370391,1.00209553108227
"b2.p[4]",13.8679,14.8466,15.8352,14.8472409233333,0.497930317169286,NA,0.0142331622701182,2.9,1224,0.322368823219778,1.00114445866045
"b2.p[5]",13.8392,14.83165,15.7877,14.8304735566667,0.491599780742321,NA,0.0139745907671362,2.8,1237,0.328218454770078,1.00285417775652
"b2.p[6]",13.7845,14.76165,15.7248,14.7465048233333,0.495344741593337,NA,0.0141744112670744,2.9,1221,0.344374528858753,1.00201482770265
"b2.p[7]",13.8101,14.82995,15.8565,14.8287909766667,0.521054251889404,NA,0.0144113167468165,2.8,1307,0.329140554135853,1.00277896793106
"b2.p[8]",13.8933,14.8782,15.8669,14.88064994,0.50068715335578,NA,0.014361858997926,2.9,1215,0.324408433246331,1.00170325057691
"b2.p[9]",13.8655,14.8332,15.8686,14.83521387,0.510231224585522,NA,0.0144922904661151,2.8,1240,0.334019551732601,1.00220721143788
"b2.p[10]",13.8435,14.86595,15.8774,14.8682776033333,0.518223588968116,NA,0.0135924147780255,2.6,1454,0.333200292539533,1.00239942767187
"b2.p[11]",13.9771,14.95625,15.9637,14.9733508966667,0.510550204151914,NA,0.0141268916446101,2.8,1306,0.342427871457278,1.00095185879113
"b2.p[12]",13.9303,14.907,15.8977,14.9146586133333,0.499873236520584,NA,0.0138218722427632,2.8,1308,0.334740159834682,1.00182215940161
"b2.p[13]",13.8308,14.85515,15.8748,14.8538132666667,0.517237402240987,NA,0.014988678240021,2.9,1191,0.355524349375667,1.00319853187823
"b2.p[14]",13.7757,14.802,15.7592,14.7941772566667,0.506589779337508,NA,0.0138386016337808,2.7,1340,0.323018648618418,1.00241729543191
"b2.p[15]",13.9678,14.9125,15.9135,14.9255844366667,0.497337054260288,NA,0.014007827433717,2.8,1261,0.345139133214628,1.00229748965081
"b2.p[16]",13.7684,14.76405,15.6933,14.7537108166667,0.48907355333871,NA,0.0130374131106088,2.7,1407,0.328435812319753,1.00368596591578
"b2.p[17]",13.8281,14.81205,15.7546,14.80857874,0.488290926377884,NA,0.0143228473276217,2.9,1162,0.354380492413718,1.00146490908035
"b2.p[18]",13.9565,14.9094,15.9351,14.9199619933333,0.504117309031872,NA,0.013866580486456,2.8,1322,0.312667991137885,1.00112906112548
"b2.p[19]",13.9674,14.9286,15.8817,14.9381627833333,0.483523251192468,NA,0.013877712595574,2.9,1214,0.361533956392135,1.00088416128354
"b2.p[20]",13.9868,14.9471,15.9648,14.9651388866667,0.503851730347364,NA,0.0144853204859391,2.9,1210,0.360379215303065,1.0018401354658
"b2.p[21]",13.8579,14.7802,15.744,14.7747633166667,0.481678524486368,NA,0.013084395204094,2.7,1355,0.317164614769634,1.00115483504916
"b2.p[22]",13.9353,14.8908,15.8863,14.89992385,0.493477873987525,NA,0.0138679028988266,2.8,1266,0.320510391522654,1.00132481040174
"b2.p[23]",13.8585,14.81965,15.7866,14.8179953033333,0.488354692554977,NA,0.0134322550692761,2.8,1322,0.323051651493541,1.00209440530105
"b2.p[24]",13.8459,14.82455,15.8682,14.82569031,0.510798893629148,NA,0.0145358993066801,2.8,1235,0.337784396802221,1.00262245661968
"b2.p[25]",13.84,14.83225,15.8185,14.8331253533333,0.498910294333495,NA,0.0136683076487047,2.7,1332,0.326262859088952,1.00200877768604
"b2.p[26]",13.8719,14.85455,15.8657,14.85858651,0.504687491618156,NA,0.0143116796659809,2.8,1244,0.324404846971384,1.00221272047029
"b2.p[27]",13.797,14.84,15.8433,14.8402752366667,0.519523910279616,NA,0.0148619676596474,2.9,1222,0.307828225544419,1.00281492863289
