"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.100","psrf"
"b2.mu",10.8354,11.3435,11.8475,11.3461452933333,0.258814393223249,NA,0.00763592629818055,3,1149,0.464211685891789,1.00030426005067
"ndt.mu",0.286031,0.3195645,0.350803,0.319394560666667,0.0164170074347699,NA,0.000101395122244289,0.6,26215,-0.00163179841651694,1.00012585855295
"alpha.mu",0.406529,0.4469195,0.48739,0.447072608933333,0.0206533669430693,NA,0.000155640168352827,0.8,17609,0.0139709746960523,1.0002001787586
"bias.mu",0.479791,0.5181835,0.553573,0.5181855607,0.018664110325681,NA,0.000130849255634861,0.7,20346,0.0157289935224373,1.00018712859167
"thetaGaze.mu",0.34847,0.39922,0.452314,0.3993212751,0.026392018800081,NA,0.000276240263862412,1,9128,0.0539997093692762,0.999993833697888
"thetaGaze[1]",0.255748,0.3460815,0.430434,0.345757576766667,0.0446909705951124,NA,0.000456910330287883,1,9567,-0.00291536103563383,0.999980071555364
"thetaGaze[2]",0.279219,0.3644065,0.446328,0.362929090566667,0.0428506024864935,NA,0.000697262404809705,1.6,3777,0.099432762821863,1.00004350932007
"thetaGaze[3]",0.292714,0.3583825,0.424642,0.358220930666667,0.0337085218737125,NA,0.000316827123045007,0.9,11320,0.00377487442452375,1.00001871375761
"thetaGaze[4]",0.342029,0.4246245,0.503655,0.4237131183,0.041407895426314,NA,0.000589112813024425,1.4,4940,0.032127341183061,1.00091508468803
"thetaGaze[5]",0.340899,0.4092095,0.473859,0.408784852866667,0.0338667233572099,NA,0.000341664645989283,1,9825,0.0184449172652128,1.00004364433199
"thetaGaze[6]",0.326179,0.4162075,0.500045,0.415054634833333,0.0442352677146793,NA,0.000703792532207002,1.6,3950,0.0672140077430478,1.00048958680776
"thetaGaze[7]",0.25151,0.357441,0.462243,0.3561693309,0.0537563755480471,NA,0.00124208767620025,2.3,1873,0.288061925268739,1.00003846859709
"thetaGaze[8]",0.329058,0.4216745,0.509044,0.420138045633333,0.0461334661011537,NA,0.000825854846040013,1.8,3121,0.132557646134221,1.00000594226887
"thetaGaze[9]",0.222918,0.317246,0.406989,0.3162011213,0.0469247839906945,NA,0.000947559984971244,2,2452,0.210098896067932,1.00054105902161
"thetaGaze[10]",0.216599,0.325688,0.433834,0.324411549936667,0.055842416265429,NA,0.0011367856593805,2,2413,0.20744514558568,1.00018574473508
"thetaGaze[11]",0.398378,0.4696665,0.535112,0.468778403866667,0.0348060189171727,NA,0.000396013301877856,1.1,7725,0.00685912445489909,1.00023511019905
"thetaGaze[12]",0.247243,0.320476,0.390248,0.319788840833333,0.036567087398962,NA,0.000578140957989349,1.6,4000,0.0896685622230353,1.00002299961719
"thetaGaze[13]",0.259105,0.3653495,0.461067,0.3639765364,0.0509291912043957,NA,0.00112088611087563,2.2,2064,0.273069787677964,1.00042810160157
"thetaGaze[14]",0.274826,0.365432,0.456233,0.364468018033333,0.0463817308479606,NA,0.000831255040569669,1.8,3113,0.139180806958856,1.00025306730425
"thetaGaze[15]",0.358946,0.4274885,0.491691,0.427247799966667,0.0338537842973386,NA,0.000366036401278196,1.1,8554,0.0149183132927648,1.00014936190273
"thetaGaze[16]",0.21647,0.3154275,0.408812,0.315272269366667,0.0489332055762902,NA,0.000498903131270818,1,9620,0.000156587923202092,1.0002087962357
"thetaGaze[17]",0.360477,0.4361955,0.507614,0.4352214213,0.0376148213263006,NA,0.000461018796679533,1.2,6657,0.0120301111177341,1.00009947529629
"thetaGaze[18]",0.285223,0.3677715,0.451575,0.366679445833333,0.0423063383766936,NA,0.000605376045408361,1.4,4884,0.0627452085524774,1.00025870984343
"thetaGaze[19]",0.374689,0.4587,0.544566,0.4585947189,0.0432105301831329,NA,0.000559565097230356,1.3,5963,0.00720001889769751,1.00008459266903
"thetaGaze[20]",0.367467,0.422681,0.47799,0.422631374133333,0.0281515286354633,NA,0.000289507341155808,1,9456,-0.00129116717948595,1.00031545696587
"thetaGaze[21]",0.34679,0.424998,0.501468,0.4242019147,0.0394794442125671,NA,0.00050109439474483,1.3,6207,0.0308167819774833,1.00016084632595
"thetaGaze[22]",0.259766,0.3488165,0.434301,0.348026565366667,0.0446526983976721,NA,0.000586602516487869,1.3,5794,0.0248503831829063,1.00099442363763
"thetaGaze[23]",0.38096,0.4508055,0.515719,0.449959271433333,0.034387203649816,NA,0.000392796688501591,1.1,7664,0.00283046613642038,1.00027628379398
"thetaGaze[24]",0.365037,0.451024,0.537513,0.4499580374,0.0441497210772191,NA,0.00080954138955458,1.8,2974,0.148146241769459,1.00061167982008
"thetaGaze[25]",0.329173,0.4118625,0.493669,0.4108959195,0.0419531450315121,NA,0.000730070397498058,1.7,3302,0.106417928186058,1.00047341318564
"thetaGaze[26]",0.357553,0.4313305,0.500695,0.430164111233333,0.0366287870258102,NA,0.000560890509734443,1.5,4265,0.0868556753831089,1.00012519516153
"thetaGaze[27]",0.24675,0.3536905,0.459176,0.3528936099,0.0544554342117469,NA,0.00110309346405624,2,2437,0.200159792309193,1.00061641908985
"thetaGaze[28]",0.313936,0.399342,0.481215,0.397827643233333,0.0427807962673681,NA,0.000619528652269868,1.4,4768,0.0489055017975045,1.00001262435261
"thetaGaze[29]",0.306101,0.394487,0.480533,0.3935407749,0.0444564528044411,NA,0.000884684533118938,2,2525,0.199807194302317,1.00092434145639
"thetaGaze[30]",0.357986,0.419461,0.478972,0.419338996433333,0.0308154456004605,NA,0.00027336518964011,0.9,12707,-0.0030427051999478,1.00005503733952
"b2.p[1]",10.3469,11.2826,12.1266,11.2772123636667,0.447333999922943,NA,0.00839037438040447,1.9,2843,0.175729000420754,1.00012950192822
"b2.p[2]",10.203,11.2185,12.1216,11.1937112306667,0.480796942098342,NA,0.00901541609613383,1.9,2844,0.15396097972163,1.00088483022259
"b2.p[3]",10.676,11.4923,12.4751,11.5195526483333,0.45499504203358,NA,0.00849643040505912,1.9,2868,0.161728131808198,1.00020595507009
"b2.p[4]",10.5998,11.435,12.3957,11.4566240513333,0.452600959379806,NA,0.00810285487501645,1.8,3120,0.148497564166631,1.00007116835586
"b2.p[5]",10.5299,11.3881,12.3082,11.399210693,0.446362991328788,NA,0.0082148984551446,1.8,2952,0.150125750715264,1.00008480802434
