"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.100","psrf"
"b2.mu",14.7658,15.3654,15.9684,15.36893381,0.306500366747542,NA,0.00924272506845971,3,1100,0.46649513172994,1.00127736433469
"ndt.mu",0.281014,0.321358,0.361143,0.321196497466667,0.0204438473439028,NA,0.000127195552828404,0.6,25833,-0.00329862594214318,0.999969797475339
"alpha.mu",0.211255,0.26077,0.309211,0.25963782932,0.0252162524784773,NA,0.000216314596843374,0.9,13589,0.0270367444141346,1.00014931372898
"bias.mu",0.48192,0.5201975,0.558219,0.520165401233333,0.0193105672641807,NA,0.000187172851138506,1,10644,0.0447304874747071,1.00005417140523
"thetaGaze.mu",0.737816,0.778017,0.816184,0.7771288148,0.0200168522943983,NA,0.000118071739527045,0.6,28741,0.00560684199347762,1.00004790883052
"thetaGaze[1]",0.773939,0.814623,0.857578,0.814739443633333,0.0213206922357742,NA,0.00018600185802757,0.9,13139,-0.00298431248127142,1.00002023034077
"thetaGaze[2]",0.733144,0.776598,0.817444,0.776203410733333,0.0215319042317509,NA,0.000219508788942868,1,9622,0.00211233863887437,1.00034972945595
"thetaGaze[3]",0.811342,0.8408725,0.869875,0.8408990004,0.0148924959984988,NA,0.000106832397393896,0.7,19433,-0.00422769023278026,0.999990299468168
"thetaGaze[4]",0.799909,0.833398,0.86581,0.833217727066667,0.0169369821351494,NA,0.000145865700816845,0.9,13482,-0.011156374488971,1.00036800041928
"thetaGaze[5]",0.763745,0.796876,0.829776,0.796738169433333,0.016884478757935,NA,0.000127180380385978,0.8,17625,-0.00918773065709421,1.00010158018849
"thetaGaze[6]",0.776185,0.8010165,0.825013,0.8008470099,0.0124924685570716,NA,8.41427784871972e-05,0.7,22043,-0.0127490209246363,1.00003431034957
"thetaGaze[7]",0.731515,0.7757935,0.815911,0.7750240045,0.0215569767680534,NA,0.000256420529903351,1.2,7068,0.0115287460510397,1.00008565772848
