"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.100","psrf"
"b2.mu",14.1908,14.6301,15.0754,14.63015283,0.223655319781861,NA,0.00723817502255276,3.2,955,0.518681020375909,1.00194502973387
"ndt.mu",0.272433,0.3033435,0.332716,0.303228993266667,0.0153505145866349,NA,8.95525468783571e-05,0.6,29383,0.00364673168185112,1.00023873533736
"alpha.mu",0.232002,0.270881,0.308384,0.270607627463333,0.0195279574919491,NA,0.000125347843912335,0.6,24271,0.00355664682462104,1.00005021285023
"bias.mu",0.468292,0.501442,0.535653,0.501421418233333,0.0171868808406378,NA,0.000106221821068175,0.6,26180,0.00970616074050373,1.00018655121331
"thetaGaze.mu",0.185774,0.227829,0.273529,0.228600389333333,0.0223604832957801,NA,0.000263882037645029,1.2,7180,0.0717944509405495,1.00037036317052
"thetaGaze[1]",0.152543,0.197611,0.242353,0.19758313376,0.0228888359857514,NA,0.000160056946602549,0.7,20450,-0.00506811428346451,1.00000449774759
"thetaGaze[2]",0.164924,0.227399,0.288682,0.227015524763333,0.0317026121466017,NA,0.00059252678895777,1.9,2863,0.155028777844074,1.00292144066413
"thetaGaze[3]",0.151619,0.2104375,0.268643,0.20984398975,0.029822951109315,NA,0.000352173203140912,1.2,7171,0.0340619347669678,1.00008726744166
"thetaGaze[4]",0.164776,0.2255115,0.283033,0.224929002443333,0.0301629243181536,NA,0.000484227045228023,1.6,3880,0.105829285266593,1.00108508134857
"thetaGaze[5]",0.152578,0.2116285,0.267534,0.210845495873333,0.02932634116487,NA,0.000394261737921838,1.3,5533,0.0520730320341177,1.0001453511866
"thetaGaze[6]",0.12326,0.178343,0.228986,0.17778708363,0.0268971678230002,NA,0.000394741370400863,1.5,4643,0.0833514230949855,1.00027248338954
"thetaGaze[7]",0.182684,0.2557155,0.320836,0.25445206862,0.0352920863418595,NA,0.000766115111188734,2.2,2122,0.258111620668503,1.00763018009566
"thetaGaze[8]",0.129938,0.1971765,0.263594,0.196313355773333,0.0341559161017074,NA,0.000655620955134153,1.9,2714,0.164970162315633,1.00146587724202
"thetaGaze[9]",0.186627,0.261669,0.333075,0.2609338769,0.0373706303720264,NA,0.000883023659128774,2.4,1791,0.312699585820066,1.00043960946192
"thetaGaze[10]",0.103901,0.192221,0.279579,0.19193634143,0.0447142268887595,NA,0.00107855966800064,2.4,1719,0.312783399550745,1.00028295937749
"thetaGaze[11]",0.109887,0.1661885,0.22348,0.16569258976,0.0290823801200024,NA,0.000463633800022008,1.6,3935,0.0806372606871376,1.00022501259216
"thetaGaze[12]",0.101457,0.1802045,0.253088,0.178865965806667,0.0388510094580958,NA,0.000915166065028793,2.4,1802,0.301969401434119,1.00346081519275
"thetaGaze[13]",0.0882832,0.1791715,0.266819,0.178428406296667,0.0457601791069982,NA,0.0013209680240552,2.9,1200,0.456626066871585,1.00095319893273
"thetaGaze[14]",0.160763,0.231376,0.301211,0.230747546213333,0.0356574799720686,NA,0.000692386617095185,1.9,2652,0.190081195882756,1.0008652722194
