"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.100","psrf"
"b2.mu",14.3344,14.9408,15.5395,14.9430118366667,0.30457813330168,NA,0.0108960470982637,3.6,781,0.569132324834792,1.00206441066615
"ndt.mu",0.280234,0.309661,0.341364,0.3096929136,0.0155576070647659,NA,9.17188371913216e-05,0.6,28772,-0.000994064194900425,0.999968271291864
"alpha.mu",0.408172,0.44656,0.48609,0.446649208666667,0.0198866840682695,NA,0.000146904214484509,0.7,18326,0.0157690819755088,1.00027851078842
"bias.mu",0.472703,0.508367,0.543734,0.508409113666667,0.0180415803589858,NA,0.000132572357726679,0.7,18520,0.0116498338490931,1.00011174238935
"thetaGaze.mu",0.347201,0.3966055,0.444976,0.3968937788,0.0250413691473842,NA,0.000277955552274369,1.1,8116,0.0662422952717339,1.00006029428953
"thetaGaze[1]",0.399104,0.4628795,0.524792,0.462869842833333,0.0320573282138693,NA,0.000346757388134207,1.1,8547,0.013541729699449,1.00012250264993
"thetaGaze[2]",0.319039,0.3974435,0.469187,0.395978474966667,0.0382804137871936,NA,0.000848035681579875,2.2,2038,0.264589418498775,1.00153583645587
"thetaGaze[3]",0.328268,0.3877885,0.446501,0.387779685666667,0.0301594495804443,NA,0.00034467215983897,1.1,7657,0.0190185575753211,1.00007611798939
"thetaGaze[4]",0.266804,0.348583,0.426545,0.347939054566667,0.040652214538449,NA,0.00077073292316482,1.9,2782,0.153251738847867,1.00097772901974
"thetaGaze[5]",0.307786,0.3686925,0.427548,0.368390287933333,0.0306772709134399,NA,0.00039129723019062,1.3,6146,0.0354469792594495,1.00107915350471
"thetaGaze[6]",0.374864,0.4331795,0.490208,0.432398271733333,0.0293343137515687,NA,0.000402534744947182,1.4,5311,0.0361524555087264,1.00110989344892
"thetaGaze[7]",0.33198,0.420757,0.502308,0.419386570566667,0.0434298118022969,NA,0.00109548406105778,2.5,1572,0.365107910615981,1.00375085566878
"thetaGaze[8]",0.313417,0.390982,0.460907,0.3897558448,0.0376622296880825,NA,0.000776503967259168,2.1,2352,0.225386528070192,1.00029344340853
"thetaGaze[9]",0.321143,0.4053555,0.488148,0.404075834833333,0.0428309188888119,NA,0.00106882438262797,2.5,1606,0.348403940976328,1.00071893474937
"thetaGaze[10]",0.229709,0.3356635,0.436675,0.3348156452,0.0528116297470283,NA,0.00136252755895002,2.6,1502,0.380154876149141,1.0007005414825
"thetaGaze[11]",0.286982,0.3488825,0.406017,0.3482294948,0.0304591091734962,NA,0.000501631191697812,1.6,3687,0.0955477138537926,1.00177401590942
"thetaGaze[12]",0.357993,0.425953,0.487324,0.424937567466667,0.0330408094265173,NA,0.00060600610175441,1.8,2973,0.148543741347623,1.0001806899345
"thetaGaze[13]",0.309621,0.3965415,0.479355,0.395440270966667,0.0434913341075893,NA,0.00113358634317632,2.6,1472,0.381990090123689,1.00372031828581
"thetaGaze[14]",0.311647,0.3968675,0.477458,0.395891613166667,0.042347493292245,NA,0.000873479282972986,2.1,2350,0.216839519404502,1.002122642152
"thetaGaze[15]",0.383481,0.434355,0.482387,0.433934969366667,0.0252953054488447,NA,0.00030022062786772,1.2,7099,0.0277134832909262,1.00085715422518
"thetaGaze[16]",0.296285,0.3693385,0.447253,0.3691139152,0.0385981599248366,NA,0.000463252665513177,1.2,6942,0.0131165063671968,1.00005800331662
