"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.100","psrf"
"b2.mu",5.94041,6.337265,6.73535,6.33859020133333,0.202003064130646,NA,0.00351148198525587,1.7,3309,0.143157422563794,1.00034660766257
"ndt.mu",0.26621,0.315974,0.362356,0.315504870433333,0.024691020050325,NA,0.00015024563899874,0.6,27007,0.000543278457908092,1.00011185483524
"alpha.mu",0.567794,0.6093285,0.648745,0.609414236733333,0.0206198947333035,NA,0.000134715045750506,0.7,23428,-0.000709680054839692,0.999979150977304
"bias.mu",0.465382,0.504556,0.545613,0.5044764571,0.0202997356347693,NA,0.000126031611482097,0.6,25943,-0.0035508823687908,0.999993933261404
"thetaGaze.mu",0.687081,0.7498095,0.807326,0.749021381766667,0.0305426173252718,NA,0.000228486915215613,0.7,17869,0.00977929130643706,1.00061877553517
"thetaGaze[1]",0.643909,0.808887,0.963019,0.804756055933333,0.0845035382605763,NA,0.000890998400916562,1.1,8995,-0.00208058331341949,1.00011909762266
"thetaGaze[2]",0.585285,0.7027675,0.817392,0.7008772216,0.0594452127081805,NA,0.000550954537741452,0.9,11641,0.00533164964178193,0.999963206640821
"thetaGaze[3]",0.725565,0.855097,0.975278,0.851348797466667,0.0657993520869779,NA,0.000635052527463221,1,10736,0.00340792893966667,1.0005321292281
"thetaGaze[4]",0.748638,0.8633395,0.96897,0.860588028366667,0.0572076551853534,NA,0.000457115454166505,0.8,15662,0.00784157302763189,1.00022125490977
"thetaGaze[5]",0.694284,0.8091745,0.921925,0.808384038033333,0.0582602303222501,NA,0.000519885963438144,0.9,12558,0.00300295941301305,1.00063553212081
"thetaGaze[6]",0.610853,0.741693,0.860272,0.740312083633333,0.0635849853461283,NA,0.000608758536395437,1,10910,-0.0120742395056397,1.00107953683541
"thetaGaze[7]",0.586061,0.7022835,0.8099,0.7005934804,0.0569462419974201,NA,0.000474010694732214,0.8,14433,0.0108667814549335,1.00002814170951
"thetaGaze[8]",0.529122,0.6655445,0.805335,0.6644929433,0.0703270127778804,NA,0.000698142984919259,1,10147,-0.00766647402424559,1.00071100528471
"thetaGaze[9]",0.603347,0.727319,0.84942,0.725742106466667,0.0626855212536326,NA,0.000581149777996798,0.9,11635,-0.00302190266155067,1.00017746537366
