"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.100","psrf"
"b2.mu",10.5038,10.97175,11.4473,10.9721511366667,0.241962568229445,NA,0.00603002766376079,2.5,1610,0.359773045598052,1.00070280057727
"ndt.mu",0.275084,0.3094565,0.34437,0.3094669578,0.0176027008767753,NA,0.000116361287422792,0.7,22885,0.0101055375387262,1.00001757991875
"alpha.mu",0.402954,0.444154,0.485031,0.4441949082,0.0208459337286246,NA,0.000143720497829764,0.7,21038,0.0109540816822245,1.0000884922351
"bias.mu",0.489008,0.5264575,0.564571,0.526446586533333,0.0191363287438606,NA,0.000136689196118741,0.7,19600,0.00808997728922694,1.0000214800087
"thetaGaze.mu",0.526925,0.575104,0.624695,0.575019799833333,0.0250349355244171,NA,0.000166559030757172,0.7,22592,0.00791527864308239,1.00026277861948
"thetaGaze[1]",0.488031,0.56884,0.648508,0.5683885008,0.0411308770380509,NA,0.000424141063478466,1,9404,0.00252836963358545,1.00031824920334
"thetaGaze[2]",0.530314,0.5954285,0.658095,0.594646585766667,0.0325597825010865,NA,0.000397920573723062,1.2,6695,0.0135274917014589,1.00008436043696
"thetaGaze[3]",0.530677,0.595289,0.660359,0.5951923929,0.033136978693442,NA,0.000289445265485761,0.9,13107,-0.00206169038221196,1.00000192116921
"thetaGaze[4]",0.555244,0.6268115,0.698207,0.6264581147,0.0364426179048561,NA,0.000378488019533834,1,9271,-0.0153001876085541,1.00005843928862
"thetaGaze[5]",0.595496,0.648448,0.704778,0.6484315403,0.0276869599694788,NA,0.000221004101236741,0.8,15695,-0.00842198878896385,1.00003902921618
"thetaGaze[6]",0.519703,0.5847155,0.648342,0.5840355785,0.0328971389714585,NA,0.000340878996839111,1,9314,-0.0016890410008798,1.00002290398806
"thetaGaze[7]",0.489813,0.57495,0.654018,0.573783487866667,0.0420616684142183,NA,0.000696989098547605,1.7,3642,0.117090817887826,1.00142638337688
"thetaGaze[8]",0.517474,0.5898365,0.664623,0.5891909579,0.0377576192631925,NA,0.000417824270611003,1.1,8166,0.0118283300551123,1.00023911544345
"thetaGaze[9]",0.500911,0.5768045,0.649043,0.575812750433333,0.0377906519478698,NA,0.000523046429107781,1.4,5220,0.0361565658008053,1.00009974616279
"thetaGaze[10]",0.500829,0.5934805,0.678202,0.592268805266667,0.0451952902777836,NA,0.000489127588867333,1.1,8538,0.0126555332387308,1.00011784099731
"thetaGaze[11]",0.472602,0.5432595,0.609354,0.5422227242,0.0349409503286788,NA,0.000369246774610488,1.1,8954,-0.00144229171644983,1.00046857829432
"thetaGaze[12]",0.501202,0.5594405,0.61203,0.559021264833333,0.0281917187648914,NA,0.000253524434174556,0.9,12365,0.000672556159970207,0.9999939904391
"thetaGaze[13]",0.551576,0.621156,0.684975,0.619957621833333,0.0342984775996119,NA,0.000505669141354683,1.5,4601,0.0576999312697149,1.00020036893458
"thetaGaze[14]",0.486656,0.566301,0.643699,0.565341217866667,0.0401739486149558,NA,0.000580394174594187,1.4,4791,0.0541076715332483,1.00134319441417
"thetaGaze[15]",0.543729,0.601915,0.661824,0.6016258321,0.0301858673506069,NA,0.000273450565622407,0.9,12186,-0.00398101442578202,1.00045611922386
"thetaGaze[16]",0.551855,0.6314275,0.710795,0.631061545266667,0.0406585807246708,NA,0.000396699448962519,1,10505,0.01386444928395,1.00001181442231
"thetaGaze[17]",0.549057,0.617683,0.68812,0.617356811466667,0.035599379810173,NA,0.000380669882542146,1.1,8746,-0.00698348662627876,1.00001455637401
"thetaGaze[18]",0.489701,0.569901,0.64471,0.568967388333333,0.0396540284760982,NA,0.000455232468754169,1.1,7588,0.019631824846216,1.00011492522492
"thetaGaze[19]",0.468154,0.5563775,0.64505,0.556203413666667,0.0452877744693925,NA,0.000546953150324202,1.2,6856,0.0223393754640767,1.00051850573627
"thetaGaze[20]",0.481915,0.5392595,0.594922,0.539538960366667,0.0288242303314544,NA,0.000310402611792477,1.1,8623,0.0060369502882132,0.999986897987526
"thetaGaze[21]",0.465735,0.55565,0.644781,0.554673249366667,0.0459780559533171,NA,0.000567402502510842,1.2,6566,0.0229544870624872,1.00007383266275
"thetaGaze[22]",0.521009,0.579729,0.635347,0.579205480233333,0.0291359679975086,NA,0.000236114386204149,0.8,15227,0.00750665793403963,1.00046109536753
"thetaGaze[23]",0.588593,0.6439645,0.699428,0.643744939233333,0.0283645591722095,NA,0.00023919367707439,0.8,14062,0.0198113972598951,1.00034538901369
"thetaGaze[24]",0.55582,0.6182355,0.6806,0.617602444266667,0.0318616046995663,NA,0.00039905849015885,1.3,6375,0.0287707232540835,1.00018696829907
"thetaGaze[25]",0.450847,0.527767,0.601495,0.5270367566,0.0387203904032245,NA,0.000567789025204723,1.5,4651,0.0439701307740573,1.00014898562395
"thetaGaze[26]",0.505708,0.5795155,0.649571,0.5786657935,0.0371066528105929,NA,0.000457019870299706,1.2,6592,0.00623438494148717,1.00033833795447
"thetaGaze[27]",0.449691,0.5462045,0.641579,0.544850747266667,0.0491613990874392,NA,0.000726757359073364,1.5,4576,0.0608636323770341,1.000436265413
