"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.100","psrf"
"b2.p[10]",6.30798,6.998565,7.72071,6.99787173266667,0.354401537361612,NA,0.00389644844633258,1.1,8273,0.0407405378585687,1.00016441701635
"b2.p[11]",6.41752,7.03984,7.6918,7.04583541433333,0.321643798137045,NA,0.00367282568390836,1.1,7669,0.0535052086442189,1.00000047618678
"b2.p[12]",6.54738,7.16589,7.85863,7.18279091966667,0.335129433031379,NA,0.0038144726387381,1.1,7719,0.0377311820889306,1.00043661619649
"b2.p[13]",6.30207,6.981155,7.69457,6.97578488866667,0.35137578736405,NA,0.0040808176183155,1.2,7414,0.0517738875859913,1.00008847684432
"b2.p[14]",6.27082,6.9422,7.60314,6.93591233766667,0.33602735672692,NA,0.00372057864119213,1.1,8157,0.0456057315131849,1.00003842134188
"b2.p[15]",6.32628,6.966775,7.57528,6.96549639366667,0.314021703397888,NA,0.00372575931939143,1.2,7104,0.0481695216404786,1.00004519048811
"b2.p[16]",6.37909,7.041325,7.69644,7.04764066533333,0.330420879722609,NA,0.00428401555973916,1.3,5949,0.049676939107221,1.00021483316498
"b2.p[17]",6.17514,6.86107,7.48279,6.845555377,0.332790516763213,NA,0.00452565018685166,1.4,5407,0.0696336308228557,1.00022053294688
"b2.p[18]",6.32482,6.95843,7.60691,6.95321599266667,0.325719267946492,NA,0.00363211541757648,1.1,8042,0.0452646682709762,0.999961558866753
"b2.p[19]",6.38823,6.999145,7.64647,6.998245863,0.317559710599946,NA,0.00443382282955515,1.4,5130,0.0776384672996423,1.00060696557214
"b2.p[20]",6.43823,7.04807,7.70328,7.05650696233333,0.319812282909218,NA,0.00422926410664866,1.3,5718,0.0681142708897427,1.00012654646276
"b2.p[21]",6.34396,6.97818,7.60945,6.976725741,0.319838979212528,NA,0.00397643522008131,1.2,6470,0.0482877348017459,1.00007990197918
"b2.p[22]",6.35451,6.99445,7.63111,6.99510310166667,0.321200593903499,NA,0.00341793321164595,1.1,8831,0.0383021055585379,1.00002618108658
"b2.p[23]",6.41452,7.040455,7.67329,7.04323838766667,0.316118117308547,NA,0.00373760547291347,1.2,7153,0.046317316223094,1.00042209177087
"b2.p[24]",6.34166,7.02798,7.70157,7.030670128,0.343205458682423,NA,0.00361818109353864,1.1,8998,0.0437953183846724,1.00009628994256
"b2.p[25]",6.1955,6.89193,7.54274,6.87762336733333,0.340372304958977,NA,0.00368176417944688,1.1,8547,0.0394977407875217,0.999970688175274
"b2.p[26]",6.35183,7.02544,7.69121,7.02745305066667,0.337515924907145,NA,0.00385389534517593,1.1,7670,0.0512470804881644,0.999967569992509
"b2.p[27]",6.319,7.005355,7.71389,7.00475411366667,0.351500387581185,NA,0.00386882810292637,1.1,8255,0.0449302656805604,1.0001455786064
"b2.p[28]",6.39085,7.016355,7.66181,7.022108339,0.321360063719015,NA,0.00375339443221699,1.2,7331,0.0550758970344056,1.00020726816726
"b2.p[29]",6.38767,7.067545,7.77331,7.08083178066667,0.347681180330957,NA,0.00378903017836546,1.1,8420,0.0477594681448473,1.00006739575714
"b2.p[30]",6.30921,6.953945,7.5869,6.94897810433333,0.321115186656076,NA,0.00387441486483511,1.2,6869,0.0531082272188897,1.00024210804097
"thetaGaze.kappa",6.48684,11.8379,18.1696,12.096666512,3.05001139656375,NA,0.0184193586783492,0.6,27419,0.00836595923216938,1.00000785427923
"ndt.pr",40.5506,85.9209,137.872,88.2148520833333,25.3912564944056,NA,0.152821168428782,0.6,27606,0.000639596501928592,1.00007510096265
"theta.p[1]",0.237642,0.297995,0.352956,0.296505833466667,0.0296487609945433,NA,0.000199052217521077,0.7,22186,0.00275681860189385,1.00002992464751
"theta.p[2]",0.301169,0.39088,0.474022,0.3880300631,0.0445356537333026,NA,0.000359397962537176,0.8,15356,-0.00393655388723041,1.00000001545951
"theta.p[3]",0.264481,0.3437,0.414211,0.341863147533333,0.0384232942374671,NA,0.000238798184960136,0.6,25890,0.00533418225137143,1.00001148377807
"theta.p[4]",0.359306,0.477498,0.588031,0.474822725566667,0.0587552614082775,NA,0.00036326975877103,0.6,26160,0.00657983946799766,1.00009088516248
"theta.p[5]",0.196987,0.280148,0.355568,0.27783845514,0.040812645396607,NA,0.000284439963027361,0.7,20588,-0.00367339105827602,1.00007377420932
"theta.p[6]",0.273885,0.3385875,0.3958,0.3368727812,0.0315422796016301,NA,0.000232259363948737,0.7,18443,0.000626103338618046,0.999991442856809
"theta.p[7]",0.347887,0.4581585,0.560696,0.4546096005,0.0548704125098351,NA,0.000498790049010332,0.9,12102,0.0029883410224581,1.0001053596541
"theta.p[8]",0.299905,0.3949545,0.473225,0.392355183966667,0.044445150201811,NA,0.000319399685812873,0.7,19363,0.00102473712041359,1.0000607670715
"theta.p[9]",0.191751,0.3030925,0.401759,0.300543285053333,0.0541638028222958,NA,0.00035536939542249,0.7,23230,0.00881516690914481,1.00033631026154
"theta.p[10]",0.2955,0.4153885,0.519742,0.41110895253,0.0582607281230817,NA,0.000351209246176771,0.6,27518,0.0154341011523245,0.999999098446593
"theta.p[11]",0.294834,0.389551,0.477944,0.3874306782,0.0471912153799096,NA,0.000305381333870396,0.6,23880,0.0124227761116405,1.00004707519642
"theta.p[12]",0.271673,0.348501,0.422742,0.346831448266667,0.0387153804587978,NA,0.000285311385815119,0.7,18413,0.0137934592692524,1.00008704921435
"theta.p[13]",0.209758,0.307732,0.389593,0.304552640346667,0.0461948986030596,NA,0.000405998160402658,0.9,12946,0.00109130383260417,0.999988961449478
"theta.p[14]",0.326515,0.4180365,0.501468,0.415671308,0.0451353568512248,NA,0.000353463368544779,0.8,16306,-0.00433783386894939,1.00030115157441
"theta.p[15]",0.24041,0.3092565,0.370851,0.307488731266667,0.0335480524706954,NA,0.000223457803459268,0.7,22539,0.00157436214970373,1.00003820684126
"theta.p[16]",0.305646,0.3637575,0.41557,0.3623092174,0.0283492823759587,NA,0.000195736385039237,0.7,20977,-0.000355670865243541,1.00013344272177
"theta.p[17]",0.242624,0.3196505,0.387613,0.318156366633333,0.0372656971294777,NA,0.000254353405828097,0.7,21466,-0.00416301284765939,1.00002607213661
"theta.p[18]",0.288783,0.398698,0.49527,0.395878463233333,0.0527409959987871,NA,0.000354893225059528,0.7,22085,0.00710243198979844,1.00006703224487
"theta.p[19]",0.241431,0.286914,0.32931,0.2859347032,0.0225623933183055,NA,0.000145328538990015,0.6,24103,-0.00195056991594376,0.999963549855095
"theta.p[20]",0.272698,0.3327915,0.389946,0.332015582233333,0.0299256467436746,NA,0.000213712087539819,0.7,19608,0.00639473662726626,0.999958589764069
"theta.p[21]",0.239623,0.3256675,0.404808,0.323743104466667,0.0423425888939048,NA,0.000331388732486885,0.8,16326,0.00625581416205666,1.00014650356935
"theta.p[22]",0.291207,0.408785,0.517197,0.4065717083,0.0578663436389831,NA,0.0003642732028068,0.6,25235,0.00603883400318151,0.999972642012538
"theta.p[23]",0.279651,0.3467905,0.407811,0.3454330452,0.0328910801796252,NA,0.000215778066325677,0.7,23235,0.000986449691228666,1.00029495983266
"theta.p[24]",0.239986,0.3549595,0.458882,0.35201577461,0.0561419767712922,NA,0.00039707807484163,0.7,19990,-0.000541509301143958,0.999988709655236
"theta.p[25]",0.277099,0.353915,0.426278,0.3515323814,0.0385625126430101,NA,0.000247252670197582,0.6,24325,0.00230736275058805,1.00001369865258
"theta.p[26]",0.257435,0.345308,0.426159,0.343126074566667,0.0435360409732694,NA,0.000358570720428798,0.8,14742,0.00745884524227123,1.00028362406626
"theta.p[27]",0.17783,0.2821235,0.372465,0.27917000535,0.0502274749702175,NA,0.000334954514402945,0.7,22486,-0.00639602270691036,1.00005351483878
"theta.p[28]",0.143681,0.2331845,0.313231,0.230856409203333,0.0436352102098475,NA,0.000307336543119234,0.7,20158,0.000276015014870446,0.999984247979054
"theta.p[29]",0.295728,0.4407615,0.572949,0.4378131669,0.0709342630611356,NA,0.000466962870362632,0.7,23075,-0.00222850887216261,1.00032102662872
"theta.p[30]",0.277464,0.349361,0.411778,0.3476034716,0.034760413772328,NA,0.000238356132439218,0.7,21268,-0.00326371719013779,1.00017585372136
"alpha.p[1]",0.389825,0.468786,0.547973,0.469610702133333,0.0403736428575665,NA,0.000277753457268765,0.7,21129,0.00844675441411261,1.00007830050612
"alpha.p[2]",0.385541,0.456973,0.527976,0.457246316266667,0.0362737315415564,NA,0.000226216952256738,0.6,25712,-0.00353912188533094,1.00011363451223
"alpha.p[3]",0.416249,0.4978525,0.5849,0.498772757866667,0.043205295766323,NA,0.000265953358721321,0.6,26391,0.00292502779350055,1.00003157711009
"alpha.p[4]",0.385557,0.465433,0.548706,0.4657364977,0.0415439153018507,NA,0.000251428225538205,0.6,27302,0.0109268685969254,1.00001530715712
"alpha.p[5]",0.344235,0.4180285,0.491416,0.4183342812,0.0376503991003461,NA,0.000231937859482425,0.6,26351,0.00898011379333626,1.00013984022309
"alpha.p[6]",0.354829,0.4345365,0.512666,0.435071625666667,0.0405644980936606,NA,0.000248963798131582,0.6,26547,-0.00372009699800858,1.00001944655269
"alpha.p[7]",0.4692,0.548212,0.626415,0.548705057333333,0.0400647293015937,NA,0.000268620913918338,0.7,22246,0.00607539678081393,1.00005788790284
"alpha.p[8]",0.381821,0.463708,0.544197,0.463871479766667,0.0416128500011495,NA,0.000253834775416664,0.6,26875,0.00874167342200495,1.0000154752922
"alpha.p[9]",0.342388,0.415198,0.487234,0.4151315906,0.0368688519365923,NA,0.000225044887982362,0.6,26840,-0.00311908789408326,1.00018854116272
"alpha.p[10]",0.474411,0.555801,0.638161,0.556343929,0.0419196421347708,NA,0.000247372283112624,0.6,28717,0.000824154620321487,1.00000333830601
"alpha.p[11]",0.360778,0.436673,0.511818,0.437119994,0.0385371796544855,NA,0.00023055976660278,0.6,27938,0.00466076933610289,1.00006897161136
"alpha.p[12]",0.321915,0.39567,0.470888,0.395710787666667,0.0382116745863103,NA,0.000230557920992737,0.6,27468,0.00280844000846167,1.00003306973227
"alpha.p[13]",0.364618,0.434626,0.506156,0.434976954466667,0.0362872354470954,NA,0.00024038451485389,0.7,22787,0.00392094287300965,1.0001078662099
"alpha.p[14]",0.412604,0.480026,0.55112,0.4803612329,0.0354601135148974,NA,0.000221558859849951,0.6,25615,0.00169876795631608,1.00005824573374
"alpha.p[15]",0.41446,0.488824,0.570834,0.489958312433333,0.0400588292408905,NA,0.000243921168098822,0.6,26971,0.00441368735051554,1.00004785929384
"alpha.p[16]",0.314511,0.3957395,0.478821,0.396201392366667,0.041924466835511,NA,0.000272557074509095,0.7,23660,-0.00418929600798663,1.00013914239524
"alpha.p[17]",0.38798,0.4684075,0.557196,0.469175108266667,0.0431707616349949,NA,0.00030227889525858,0.7,20397,-0.00247162860126237,0.999993523511927
"alpha.p[18]",0.390929,0.4664815,0.540848,0.4670153323,0.0382155508561037,NA,0.000234408149205699,0.6,26579,-0.00484799878958725,1.00008574079231
"alpha.p[19]",0.362838,0.44085,0.522163,0.441986217266667,0.0407825240155433,NA,0.000274471640494499,0.7,22078,-0.00393591797969654,1.00020633436578
"alpha.p[20]",0.423693,0.4992375,0.580209,0.5003598139,0.0400957531922996,NA,0.000238334656221916,0.6,28302,0.00304580611894107,1.00000005641168
"alpha.p[21]",0.385438,0.466873,0.551532,0.467603367633333,0.0426262016214671,NA,0.000294151213342402,0.7,21000,0.00953098839305096,1.0000031447678
"alpha.p[22]",0.328328,0.401907,0.471998,0.401719767533333,0.0366427397261729,NA,0.00021904906411497,0.6,27983,0.002027855723585,1.00009451470334
"alpha.p[23]",0.373056,0.453105,0.537986,0.453832005166667,0.0422609875321773,NA,0.00025421813743446,0.6,27635,-0.00515938901243807,1.00006748336044
"alpha.p[24]",0.342618,0.417338,0.496102,0.417325208766667,0.0394490901342798,NA,0.000252254490325693,0.6,24457,-0.00410018412735175,1.00003097305481
"alpha.p[25]",0.35267,0.4265435,0.498781,0.426305837966667,0.0372612429002835,NA,0.000226808523755313,0.6,26990,-0.00173359750102019,0.999981497548938
"alpha.p[26]",0.437206,0.5029255,0.575142,0.503207698033333,0.0352898870681818,NA,0.000224241048543246,0.6,24767,-0.00709885124611901,1.00013014515107
"alpha.p[27]",0.354337,0.4295495,0.504193,0.429712775733333,0.0383265976748526,NA,0.000230997408313572,0.6,27529,-0.00522834975705885,0.999996489889124
"alpha.p[28]",0.300224,0.3743755,0.449293,0.374436822833333,0.037836714332198,NA,0.000242642099072146,0.6,24316,0.00472744776898504,1.0000797611704
"alpha.p[29]",0.404429,0.483253,0.561509,0.483220531566667,0.040083965728435,NA,0.000244221223925156,0.6,26939,0.00635516621122699,1.00013348565286
"alpha.p[30]",0.366168,0.445794,0.52804,0.446644248666667,0.0415696230098751,NA,0.000267502872338855,0.6,24149,-0.0030267714776613,1.00010593369131
"bias[1]",0.483421,0.5647425,0.651314,0.5655252475,0.0427613571230437,NA,0.000331095912066437,0.8,16680,0.0153499472840398,1.00011792920224
"bias[2]",0.454532,0.5117145,0.569444,0.511857148266667,0.0293269068303783,NA,0.00016931897553018,0.6,30000,0.00159142384817089,0.999953786941134
"bias[3]",0.464625,0.5442115,0.623716,0.544613986866667,0.0406425585259206,NA,0.000279512247798636,0.7,21143,0.00399023368625105,0.999969623351315
"bias[4]",0.421664,0.5042535,0.584726,0.5047388137,0.0415329033510968,NA,0.00025915510595578,0.6,25684,-0.00339010590831893,1.00010822745712
"bias[5]",0.479229,0.5550355,0.632516,0.5554152269,0.0394053294298753,NA,0.000269724750409531,0.7,21344,0.00572241901215325,1.00001820518767
"bias[6]",0.460886,0.525442,0.589838,0.5256685799,0.0330617148305741,NA,0.000205624105540011,0.6,25853,0.00634812124116777,1.00014293521124
"bias[7]",0.46392,0.5193035,0.578225,0.519161260566667,0.0292086397552462,NA,0.000167708224646926,0.6,30333,0.00205172604297985,1.00005548201444
"bias[8]",0.519958,0.584565,0.650304,0.584394735733333,0.0333315508314208,NA,0.000205234284460846,0.6,26376,-0.000311531595595907,1.00017849338922
"bias[9]",0.451498,0.513806,0.578144,0.513869581233333,0.0321677419313122,NA,0.000190175028998097,0.6,28611,-0.00419039652084295,1.00010850810122
"bias[10]",0.39571,0.4608775,0.52652,0.4608650366,0.0336195636419626,NA,0.000195369156517454,0.6,29612,0.00307537267660266,1.00012855055616
"bias[11]",0.440102,0.5044115,0.568313,0.504508845466667,0.0327074676600611,NA,0.00019229136675128,0.6,28932,0.0102799790980106,0.999979465214437
"bias[12]",0.495913,0.5532995,0.613664,0.553278367566667,0.0300452198893868,NA,0.000196865596873632,0.7,23292,-0.00155898473502074,0.999995087551108
"bias[13]",0.453258,0.505311,0.559545,0.5054571604,0.0271952501219602,NA,0.000158614948149134,0.6,29397,0.00345422978035186,1.00001351449926
"bias[14]",0.417138,0.4811645,0.545872,0.481453217933333,0.0328758818055393,NA,0.000198926652928909,0.6,27313,0.00680693537257857,1.00000033469339
"bias[15]",0.484649,0.557721,0.628634,0.557743629333333,0.0369288835360514,NA,0.000246268265180112,0.7,22486,0.0032701293829711,1.00010977273917
"bias[16]",0.407214,0.4832825,0.563039,0.483760778566667,0.0398474454156676,NA,0.000313117406466821,0.8,16195,0.0029574164270571,1.00000587436048
"bias[17]",0.456818,0.5447105,0.631154,0.545325012533333,0.0446046584332531,NA,0.000360225756869587,0.8,15332,0.00830793504085265,1.0001246276693
"bias[18]",0.468027,0.5365555,0.606412,0.536520152433333,0.0354109355063966,NA,0.000207597635504545,0.6,29096,0.00571395101606325,0.999979016565962
"bias[19]",0.497976,0.578353,0.657517,0.578956179566667,0.0406241804243084,NA,0.00036046264434553,0.9,12701,0.0170597399476589,1.00009634846703
"bias[20]",0.474686,0.556755,0.639141,0.5570097972,0.041870123250702,NA,0.000325979132509519,0.8,16498,0.00747818212887645,1.00007590438251
"bias[21]",0.476976,0.5620435,0.65041,0.562227756766667,0.0442989532741325,NA,0.000341845587290507,0.8,16793,0.0115154859511627,1.00004072582167
"bias[22]",0.460437,0.5211315,0.583749,0.521420592333333,0.0314451690876056,NA,0.000182132905578065,0.6,29808,0.0102883978572458,1.00006597410384
"bias[23]",0.460896,0.5325535,0.604973,0.532778010066667,0.0368203077396994,NA,0.000240923148665678,0.7,23357,0.00282666371123263,1.00003620533867
"bias[24]",0.47937,0.539672,0.600891,0.539522689766667,0.0309458903524487,NA,0.000178865607337149,0.6,29933,-0.0172165032709511,0.999980987734538
"bias[25]",0.388564,0.4532865,0.51684,0.4536533602,0.0328918586570738,NA,0.000188706307088013,0.6,30381,-0.00257280820350085,1.0000283271495
"bias[26]",0.479902,0.537737,0.598269,0.5379755375,0.0302260759123348,NA,0.000184623256877489,0.6,26803,0.00175723651022168,0.999968239444427
"bias[27]",0.46716,0.5348005,0.602925,0.534537110333333,0.0347182946132351,NA,0.00020802146106209,0.6,27855,0.011889415516284,1.00007547731789
"bias[28]",0.491167,0.558097,0.628839,0.5582129869,0.0350719355181903,NA,0.000217999578833799,0.6,25883,0.00262570702564,1.00011062907875
"bias[29]",0.432631,0.494778,0.557242,0.4949727941,0.0320283777128128,NA,0.000187331818049387,0.6,29231,0.000331420769497592,1.00011500515288
"bias[30]",0.434898,0.5118875,0.593186,0.5124915547,0.0404694441091962,NA,0.000300141790839343,0.7,18180,0.0085394486959115,0.999985685565339
"deviance",5465.06,5580.3,5699.01,5579.90173333333,59.3365357366887,NA,0.42513883335339,0.7,19480,0.0145229537669497,1.00008958317171
